301.782,   4.4678E-008,   3.0070E-006,   2.5695E-011,   1.9530E-011,   2.1552E-011,   2.8780E-009,   1.4923E-009,   3.1300E-013,   7.2178E-012,   5.8677E-013,  
307.797,   4.4430E-008,   3.0136E-006,   2.4870E-011,   1.9701E-011,   2.2033E-011,   2.9332E-009,   1.2267E-009,   1.2574E-013,   7.0154E-012,   7.7939E-013,  
313.829,   4.4232E-008,   3.0136E-006,   2.4836E-011,   1.9008E-011,   2.1899E-011,   3.1012E-009,   1.4444E-009,   9.3366E-013,   7.2214E-012,   5.5645E-013,  
319.860,   4.3293E-008,   3.0083E-006,   4.9822E-012,   1.9232E-011,   2.1576E-011,   3.1084E-009,   1.6152E-009,   4.0842E-013,   7.5959E-012,   5.6894E-013,  
325.907,   4.2916E-008,   3.0091E-006,   5.9471E-012,   1.9856E-011,   2.1031E-011,   2.9928E-009,   1.5050E-009,   4.0307E-013,   7.4720E-012,   6.9200E-013,  
331.985,   4.2113E-008,   3.0281E-006,   2.3730E-011,   1.9956E-011,   2.1014E-011,   3.2430E-009,   1.4589E-009,   4.5301E-013,   6.6605E-012,   8.3735E-013,  
338.016,   4.2942E-008,   3.0008E-006,   6.0639E-014,   1.9618E-011,   2.1385E-011,   3.2421E-009,   1.6323E-009,   5.3327E-013,   8.0204E-012,   9.0245E-013,  
344.047,   4.3537E-008,   3.0055E-006,   2.5170E-011,   1.7285E-011,   2.1447E-011,   3.1147E-009,   1.4318E-009,   1.9708E-013,   8.2166E-012,   6.3047E-013,  
350.094,   4.3074E-008,   3.0052E-006,   2.4635E-011,   1.9215E-011,   2.0838E-011,   3.1933E-009,   1.6016E-009,   4.3785E-013,   8.5546E-012,   5.1276E-013,  
356.125,   4.1975E-008,   3.0069E-006,   2.3104E-011,   1.8823E-011,   2.1281E-011,   3.0298E-009,   1.5989E-009,   4.2893E-013,   6.6961E-012,   7.4907E-013,  
362.141,   4.3394E-008,   2.9864E-006,   6.9521E-012,   1.8830E-011,   2.1469E-011,   3.2141E-009,   1.6224E-009,   4.8422E-013,   7.5567E-012,   6.2422E-013,  
368.157,   4.1099E-008,   2.9981E-006,   2.5206E-011,   1.9181E-011,   2.1556E-011,   3.1518E-009,   1.6956E-009,   3.5402E-013,   8.9683E-012,   6.3760E-013,  
374.157,   4.4252E-008,   2.9831E-006,   5.2479E-012,   1.9697E-011,   2.1797E-011,   3.2990E-009,   1.5285E-009,   4.0040E-013,   7.8046E-012,   7.1251E-013,  
380.204,   4.0705E-008,   2.9966E-006,   2.3335E-011,   1.9969E-011,   2.1829E-011,   3.1481E-009,   1.5221E-009,   3.3976E-013,   8.0382E-012,   7.0537E-013,  
386.235,   4.4791E-008,   2.9705E-006,   7.0734E-012,   1.9519E-011,   2.1665E-011,   3.2710E-009,   1.4282E-009,   6.8843E-013,   6.4893E-012,   5.6894E-013,  
392.250,   4.5491E-008,   2.9875E-006,   2.4676E-011,   1.6240E-011,   2.1092E-011,   2.8699E-009,   1.4688E-009,   4.3963E-013,   7.1215E-012,   6.8308E-013,  
398.266,   4.3162E-008,   2.9805E-006,   2.3783E-011,   1.8689E-011,   2.2205E-011,   3.3279E-009,   1.7028E-009,   4.3517E-013,   6.8433E-012,   5.5824E-013,  
404.297,   4.0924E-008,   2.9732E-006,   2.3483E-011,   1.9814E-011,   2.1363E-011,   3.0912E-009,   1.5023E-009,   5.7340E-013,   8.2942E-012,   6.5900E-013,  
410.313,   4.2879E-008,   2.9971E-006,   2.2394E-011,   1.8603E-011,   2.0438E-011,   3.1897E-009,   1.4517E-009,   4.6371E-013,   8.4038E-012,   9.0156E-013,  
416.313,   4.1986E-008,   2.9800E-006,   2.3658E-011,   1.9259E-011,   2.1882E-011,   3.2448E-009,   1.5014E-009,   4.6549E-013,   8.7668E-012,   4.5479E-013,  
422.360,   4.2622E-008,   2.9775E-006,   8.0222E-012,   1.9351E-011,   2.0513E-011,   3.0524E-009,   1.5754E-009,   6.1174E-013,   7.8643E-012,   6.3493E-013,  
428.438,   4.0276E-008,   2.9784E-006,   2.3093E-011,   1.9059E-011,   2.1153E-011,   2.8790E-009,   1.3053E-009,   4.4944E-013,   4.4115E-012,   9.1404E-013,  
434.485,   4.1197E-008,   2.9647E-006,   2.4173E-011,   1.8534E-011,   2.0986E-011,   3.3460E-009,   1.5248E-009,   4.3339E-013,   6.5160E-012,   4.8600E-013,  
440.532,   4.1990E-008,   2.9552E-006,   2.3548E-011,   1.9677E-011,   2.1023E-011,   3.4652E-009,   1.6323E-009,   6.0550E-013,   8.1363E-012,   9.7290E-013,  
446.563,   3.9888E-008,   2.9542E-006,   2.2196E-011,   2.0326E-011,   2.1352E-011,   3.1364E-009,   1.4255E-009,   8.9442E-013,   8.6500E-012,   8.5519E-013,  
452.594,   4.1836E-008,   2.9539E-006,   5.6127E-012,   1.8837E-011,   2.1224E-011,   3.0090E-009,   1.4553E-009,   4.7263E-013,   6.5178E-012,   5.4664E-013,  
458.672,   3.9576E-008,   2.9557E-006,   2.2647E-011,   1.9238E-011,   2.2087E-011,   2.9485E-009,   1.4697E-009,   4.1823E-013,   8.5019E-012,   6.0175E-012,  
464.719,   3.9119E-008,   2.9682E-006,   2.3825E-011,   1.8858E-011,   2.1883E-011,   3.0569E-009,   1.6224E-009,   8.9442E-013,   6.5526E-012,   8.9353E-013,  
470.750,   4.1238E-008,   2.9439E-006,   3.8390E-012,   1.9063E-011,   2.1715E-011,   3.0036E-009,   1.4517E-009,   8.0168E-013,   6.8549E-012,   4.6460E-013,  
476.782,   3.7384E-008,   2.9515E-006,   2.2329E-011,   1.8265E-011,   2.1251E-011,   3.2575E-009,   1.5953E-009,   2.6931E-013,   6.3609E-012,   5.6894E-013,  
482.891,   3.9358E-008,   2.9531E-006,   2.1662E-011,   1.9568E-011,   2.2061E-011,   3.0524E-009,   1.3749E-009,   3.4957E-013,   7.8046E-012,   6.3314E-013,  
488.938,   3.8899E-008,   2.9459E-006,   2.2944E-011,   1.9488E-011,   2.0626E-011,   3.2954E-009,   1.4318E-009,   4.0753E-013,   7.0368E-012,   1.0897E-012,  
494.954,   3.9162E-008,   2.9277E-006,   2.2969E-011,   1.8655E-011,   2.1256E-011,   3.0678E-009,   1.4788E-009,   6.7791E-012,   7.5326E-012,   4.4677E-013,  
500.985,   3.8077E-008,   2.9231E-006,   2.3488E-011,   1.9520E-011,   2.0890E-011,   3.3496E-009,   1.3523E-009,   3.4689E-013,   7.2223E-012,   8.6856E-013,  
507.032,   3.9185E-008,   2.9504E-006,   2.3367E-011,   1.9254E-011,   2.1439E-011,   3.1355E-009,   1.1743E-009,   5.7161E-013,   6.3475E-012,   1.0389E-012,  
513.063,   3.9018E-008,   2.9212E-006,   5.3505E-015,   1.8851E-011,   2.0942E-011,   2.9268E-009,   1.4020E-009,   8.6589E-013,   8.0320E-012,   9.9608E-013,  
519.110,   4.0974E-008,   2.9311E-006,   6.4126E-012,   1.9261E-011,   2.1071E-011,   2.8871E-009,   1.3948E-009,   6.1174E-013,   7.7805E-012,   7.5415E-012,  
525.141,   3.6997E-008,   2.9264E-006,   2.1453E-011,   1.8986E-011,   2.1138E-011,   3.1436E-009,   1.2331E-009,   7.2588E-013,   6.4803E-012,   4.5479E-013,  
531.188,   3.9673E-008,   2.9240E-006,   6.6953E-012,   1.9480E-011,   2.0225E-011,   2.9982E-009,   1.4426E-009,   3.2460E-013,   7.4898E-012,   6.9467E-013,  
537.204,   3.6893E-008,   2.9334E-006,   2.1368E-011,   1.9181E-011,   2.0855E-011,   3.1138E-009,   1.3225E-009,   4.6371E-013,   7.5273E-012,   1.1682E-012,  
543.235,   3.9007E-008,   2.9186E-006,   2.3092E-011,   1.8771E-011,   2.0779E-011,   3.2493E-009,   1.2529E-009,   1.8994E-013,   6.7675E-012,   9.0245E-013,  
549.266,   3.9425E-008,   2.9375E-006,   8.0329E-012,   1.8943E-011,   2.1183E-011,   3.2882E-009,   1.3758E-009,   6.5633E-013,   6.4786E-012,   4.1823E-013,  
555.329,   3.9626E-008,   2.9159E-006,   6.2128E-012,   1.8863E-011,   2.1654E-011,   2.9711E-009,   1.4417E-009,   4.9581E-013,   8.0489E-012,   5.5645E-013,  
561.375,   3.8145E-008,   2.9109E-006,   2.4652E-011,   1.9491E-011,   2.1172E-011,   3.2005E-009,   1.3686E-009,   5.6983E-013,   7.0252E-012,   9.1226E-013,  
567.438,   4.0780E-008,   2.8902E-006,   7.1376E-012,   1.9087E-011,   2.1826E-011,   2.9232E-009,   1.3586E-009,   8.4627E-013,   5.9346E-012,   7.4818E-013,  
573.454,   4.1482E-008,   2.9194E-006,   7.9544E-012,   2.0077E-011,   2.0778E-011,   3.2466E-009,   1.4517E-009,   7.3926E-013,   7.0680E-012,   1.1771E-012,  
579.500,   3.8894E-008,   2.9075E-006,   2.1349E-011,   1.9321E-011,   2.1190E-011,   3.1635E-009,   1.4020E-009,   6.0371E-013,   7.7680E-012,   5.7161E-013,  
585.532,   3.8906E-008,   2.9054E-006,   2.2555E-011,   1.9142E-011,   2.1065E-011,   3.0226E-009,   1.4083E-009,   9.2653E-013,   4.3928E-012,   6.8486E-012,  
591.625,   3.7808E-008,   2.8912E-006,   2.2281E-011,   1.9122E-011,   1.5964E-011,   3.0551E-009,   1.2800E-009,   4.4766E-013,   8.0391E-012,   8.0703E-013,  
597.625,   4.0040E-008,   2.8962E-006,   6.9075E-012,   1.9182E-011,   2.1488E-011,   3.0452E-009,   1.4977E-009,   3.1390E-013,   8.4458E-012,   4.2358E-013,  
603.688,   3.9481E-008,   2.9094E-006,   2.0668E-011,   1.9163E-011,   2.0560E-011,   3.1780E-009,   1.4417E-009,   3.5224E-013,   7.8554E-012,   3.0765E-013,  
609.750,   3.8133E-008,   2.8856E-006,   5.1864E-012,   1.8366E-011,   2.0371E-011,   3.0443E-009,   1.4282E-009,   8.4181E-013,   7.2169E-012,   4.6639E-013,  
615.813,   3.9359E-008,   3.0055E-006,   9.6683E-012,   1.8629E-011,   2.0704E-011,   3.3071E-009,   1.4752E-009,   4.7887E-013,   8.8087E-012,   5.0116E-013,  
621.844,   3.8325E-008,   2.9064E-006,   7.7038E-012,   1.9503E-011,   2.1472E-011,   3.3135E-009,   1.4941E-009,   7.1964E-013,   7.7127E-012,   6.0728E-013,  
627.891,   3.5891E-008,   2.6825E-006,   6.4928E-012,   1.9089E-011,   2.0720E-011,   2.9919E-009,   1.6116E-009,   4.0753E-013,   6.7746E-012,   5.8945E-013,  
633.954,   3.3848E-008,   2.4941E-006,   2.0319E-011,   1.8492E-011,   2.0853E-011,   3.3315E-009,   1.5980E-009,   4.1734E-013,   7.3694E-012,   5.1097E-013,  
639.985,   3.0453E-008,   2.4108E-006,   6.2868E-012,   1.8559E-011,   1.9618E-011,   3.2177E-009,   1.4417E-009,   6.3582E-013,   8.6491E-012,   7.2232E-013,  
646.016,   2.9631E-008,   2.3773E-006,   5.9489E-012,   1.7562E-011,   1.9923E-011,   3.3288E-009,   1.6920E-009,   2.0867E-013,   8.6482E-012,   4.7352E-013,  
652.047,   2.9505E-008,   2.3870E-006,   2.2509E-011,   1.8108E-011,   1.7698E-011,   3.0804E-009,   1.4011E-009,   5.9926E-013,   7.0502E-012,   6.8486E-013,  
658.063,   3.0564E-008,   2.3826E-006,   2.2106E-011,   1.6662E-011,   2.0195E-011,   3.2294E-009,   1.4092E-009,   1.4625E-013,   6.1201E-012,   8.3468E-013,  
664.125,   3.0379E-008,   2.3773E-006,   6.1522E-012,   1.8347E-011,   1.9409E-011,   3.3288E-009,   1.1734E-009,   6.8040E-013,   7.8581E-012,   2.7733E-013,  
670.204,   3.1930E-008,   2.3393E-006,   2.1511E-011,   1.8308E-011,   2.0367E-011,   2.7787E-009,   1.4155E-009,   2.8893E-013,   5.1614E-012,   5.6894E-013,  
676.219,   2.8684E-008,   2.3158E-006,   2.0225E-011,   1.7321E-011,   1.9934E-011,   2.9494E-009,   1.3722E-009,   8.4181E-013,   7.1171E-012,   5.9480E-013,  
682.266,   2.7466E-008,   2.2616E-006,   8.6625E-012,   1.7312E-011,   1.9969E-011,   3.2954E-009,   1.2502E-009,   1.8816E-013,   7.6468E-012,   6.5633E-013,  
688.266,   2.5382E-008,   2.1144E-006,   6.1709E-012,   1.9134E-011,   1.9421E-011,   3.1183E-009,   1.3107E-009,   3.4065E-013,   6.9913E-012,   3.7989E-013,  
694.282,   2.6924E-008,   1.7615E-006,   2.4621E-011,   2.8499E-011,   3.5163E-011,   2.9747E-009,   1.8290E-006,   4.1110E-013,   6.2806E-012,   7.3123E-012,  
700.313,   2.8397E-008,   1.7311E-006,   8.0106E-012,   9.4280E-011,   8.8930E-011,   3.2267E-009,   2.6166E-006,   8.4145E-012,   1.5612E-011,   9.0316E-012,  
706.360,   3.0407E-008,   1.7885E-006,   2.4792E-011,   1.1105E-010,   9.5561E-011,   3.3288E-009,   2.7385E-006,   3.2344E-012,   1.8101E-011,   9.2287E-012,  
712.375,   3.2238E-008,   1.8713E-006,   8.1167E-012,   1.2066E-010,   9.7092E-011,   3.2611E-009,   2.6871E-006,   6.5053E-012,   1.9068E-011,   8.7980E-012,  
718.438,   3.3225E-008,   1.9524E-006,   7.9232E-012,   1.1938E-010,   9.2902E-011,   3.6540E-009,   2.5526E-006,   6.7060E-012,   1.9585E-011,   8.7133E-012,  
724.454,   3.5818E-008,   2.0395E-006,   8.4770E-012,   1.1591E-010,   8.7803E-011,   3.4562E-009,   2.4002E-006,   7.4202E-012,   1.9207E-011,   8.5956E-012,  
730.500,   3.5292E-008,   2.1106E-006,   2.3344E-011,   1.1148E-010,   8.5579E-011,   3.4860E-009,   2.2238E-006,   3.2870E-012,   1.8409E-011,   8.9924E-012,  
736.532,   3.4949E-008,   2.1924E-006,   2.2824E-011,   1.0531E-010,   8.0016E-011,   3.6694E-009,   2.0270E-006,   7.5130E-012,   1.6266E-011,   8.0266E-012,  
742.594,   3.3743E-008,   2.2908E-006,   2.3634E-011,   9.7579E-011,   7.4242E-011,   3.6640E-009,   1.8265E-006,   7.9794E-012,   1.6323E-011,   6.8986E-012,  
748.641,   3.6911E-008,   2.3728E-006,   2.3576E-011,   9.0873E-011,   6.7565E-011,   3.1364E-009,   1.5941E-006,   6.7184E-012,   1.4169E-011,   7.3543E-012,  
754.672,   3.7417E-008,   2.4435E-006,   2.3778E-011,   7.9700E-011,   6.1836E-011,   3.5131E-009,   1.3774E-006,   1.0219E-012,   1.4972E-011,   8.4707E-012,  
760.704,   3.8443E-008,   2.5393E-006,   2.2903E-011,   7.4240E-011,   5.5915E-011,   3.3478E-009,   1.1640E-006,   1.3697E-012,   1.2013E-011,   8.1247E-012,  
766.735,   3.7217E-008,   2.5904E-006,   6.9476E-012,   6.5171E-011,   5.0188E-011,   3.2809E-009,   9.5346E-007,   9.9252E-013,   1.1514E-011,   7.8947E-012,  
772.797,   3.9120E-008,   2.6700E-006,   6.8246E-012,   5.6606E-011,   4.4815E-011,   3.5537E-009,   7.4311E-007,   1.4598E-012,   9.6710E-012,   7.3409E-012,  
778.829,   3.8234E-008,   2.7314E-006,   2.1685E-011,   4.6075E-011,   3.8424E-011,   3.3415E-009,   5.4378E-007,   7.0983E-013,   8.3744E-012,   7.8233E-012,  
784.907,   4.0345E-008,   2.7547E-006,   2.2546E-011,   4.1105E-011,   2.5440E-011,   3.5926E-009,   3.8018E-007,   6.1887E-013,   7.1634E-012,   7.5264E-012,  
790.985,   3.9305E-008,   2.7819E-006,   2.2419E-011,   3.4455E-011,   2.9968E-011,   3.3062E-009,   2.4341E-007,   2.2918E-013,   6.2084E-012,   5.7331E-012,  
797.016,   3.6259E-008,   2.7644E-006,   6.5178E-012,   2.9613E-011,   2.5600E-011,   3.2078E-009,   1.4648E-007,   1.9083E-013,   8.4368E-012,   6.0942E-012,  
803.094,   3.7556E-008,   2.7785E-006,   1.9964E-011,   2.6065E-011,   2.4166E-011,   3.4634E-009,   8.5263E-008,   3.5938E-013,   6.8326E-012,   7.1607E-013,  
809.141,   3.6571E-008,   2.7811E-006,   5.9747E-012,   2.4199E-011,   2.1788E-011,   3.6902E-009,   5.1322E-008,   5.1365E-013,   8.9915E-012,   1.1958E-012,  
815.204,   3.7238E-008,   2.7770E-006,   2.0329E-011,   2.2393E-011,   2.1793E-011,   3.1156E-009,   3.4252E-008,   3.1033E-013,   8.7284E-012,   5.5467E-013,  
821.219,   3.7042E-008,   2.7778E-006,   6.1959E-012,   2.1293E-011,   2.0781E-011,   3.4363E-009,   2.5584E-008,   2.2650E-013,   7.5888E-012,   4.1110E-013,  
827.250,   3.6648E-008,   2.7798E-006,   2.0571E-011,   1.9768E-011,   2.0175E-011,   3.4219E-009,   1.9833E-008,   6.5009E-013,   6.2512E-012,   7.2945E-013,  
833.329,   3.6915E-008,   2.7856E-006,   2.0987E-011,   2.0476E-011,   2.0785E-011,   3.2918E-009,   1.6229E-008,   1.8459E-013,   8.2201E-012,   7.5264E-013,  
