Jun 25, 2026  10:34:19 AM
Residual Gas Analyzer Software 
RGA Software Version, 3.214.004

Pressure vs Time Scan Setup:

Active channels in Scan, 10 
Units, Torr
Sample Period, 1.00, sec
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1159, Volts
CEM Gain, 1.01E+003 
Sensitivity Factor, 1.11E-004 
Filament Current, 1.00, mAmps
Start time, Jun 25, 2026  10:34:19 AM 
Channel,  Mass(amu),     Name,                 Cal Factor,  Noise Floor, CEM Status

1         2.00           Hydrogen              1.00         3            OFF
2         4.00           Helium                1.00         3            OFF
3         26.00          Dummy-26              1.00         3            ON
4         28.00          Nitrogen              1.00         3            ON
5         32.00          Oxygen                1.00         3            ON
6         34.00          Dummy-34              1.00         3            OFF
7         40.00          Argon                 1.00         3            OFF
8         42.00          Dummy-42              1.00         3            ON
9         44.00          Carbon dioxide        1.00         3            ON
10        84.00          Krypton               1.00         3            ON


Time(s)      Channel#1   Channel#2   Channel#3   Channel#4   Channel#5   Channel#6   Channel#7   Channel#8   Channel#9   Channel#10  

670.609,   5.6625E-008,   3.3904E-006,   1.1593E-013,   1.8053E-011,   1.7388E-011,   2.9765E-009,   1.3017E-009,   4.8868E-013,   5.0473E-012,   7.2303E-012,  
676.640,   5.7469E-008,   3.3924E-006,   2.8437E-011,   1.8274E-011,   1.7513E-011,   2.9151E-009,   1.3017E-009,   9.6576E-013,   4.7423E-012,   6.3867E-012,  
682.703,   5.6668E-008,   3.3770E-006,   2.8470E-011,   1.8185E-011,   1.7974E-011,   2.9810E-009,   1.2484E-009,   4.2536E-013,   8.8836E-012,   7.3106E-012,  
688.734,   5.1873E-008,   3.3795E-006,   9.7334E-012,   1.8388E-011,   1.7383E-011,   2.7922E-009,   1.3315E-009,   5.9747E-013,   7.6022E-012,   7.7181E-012,  
694.797,   5.5915E-008,   3.3921E-006,   9.0432E-012,   1.8159E-011,   1.7483E-011,   2.8961E-009,   1.3415E-009,   6.0282E-013,   1.2392E-010,   6.8442E-012,  
700.859,   5.5744E-008,   3.3867E-006,   2.7651E-011,   1.8141E-011,   1.7300E-011,   2.8762E-009,   1.3117E-009,   4.2715E-013,   5.3050E-012,   7.8857E-012,  
706.922,   5.6769E-008,   3.3842E-006,   2.8021E-011,   1.8386E-011,   1.8270E-011,   2.7922E-009,   1.0253E-009,   5.3327E-013,   4.3143E-012,   1.0826E-012,  
712.953,   5.4593E-008,   3.3872E-006,   6.6007E-012,   1.7629E-011,   1.7218E-011,   2.7019E-009,   1.3451E-009,   4.1466E-013,   4.3170E-012,   7.2071E-012,  
719.000,   5.7530E-008,   3.3895E-006,   2.9162E-011,   1.7913E-011,   1.7276E-011,   2.9106E-009,   1.3342E-009,   4.2447E-013,   6.7978E-012,   1.1298E-012,  
725.062,   5.3965E-008,   3.3727E-006,   3.0166E-011,   1.8160E-011,   1.7754E-011,   2.8573E-009,   1.4444E-009,   2.4345E-013,   4.3633E-012,   7.4746E-012,  
731.109,   5.4296E-008,   3.3818E-006,   2.8023E-011,   1.8245E-011,   1.7683E-011,   3.2331E-009,   1.4842E-009,   6.0639E-013,   7.4354E-012,   6.2975E-012,  
737.125,   5.6067E-008,   3.3872E-006,   2.9311E-011,   1.8482E-011,   1.7142E-011,   3.0226E-009,   1.2520E-009,   2.8268E-013,   3.9612E-012,   5.9391E-012,  
743.172,   5.6917E-008,   3.3810E-006,   2.8358E-011,   1.8115E-011,   1.8037E-011,   3.0831E-009,   1.5547E-009,   1.0790E-013,   7.2883E-012,   5.5395E-012,  
749.219,   5.6491E-008,   3.3704E-006,   2.8084E-011,   1.8563E-011,   1.7845E-011,   3.0434E-009,   1.4408E-009,   6.2512E-013,   5.3523E-012,   5.8151E-012,  
755.250,   5.2136E-008,   3.3591E-006,   1.3159E-011,   1.7479E-011,   1.8326E-011,   3.1174E-009,   1.5438E-009,   4.5212E-013,   4.0191E-012,   6.3359E-012,  
761.312,   5.5856E-008,   3.3707E-006,   2.7895E-011,   1.7749E-011,   1.7871E-011,   2.9277E-009,   1.5808E-009,   4.1377E-013,   4.4953E-012,   5.7946E-012,  
767.359,   5.7382E-008,   3.3664E-006,   7.9482E-012,   1.8497E-011,   1.7158E-011,   3.0470E-009,   1.2818E-009,   5.8945E-013,   4.9341E-012,   1.0219E-012,  
773.359,   5.7094E-008,   3.3760E-006,   2.7772E-011,   1.8778E-011,   1.7762E-011,   3.1816E-009,   1.3117E-009,   2.7377E-013,   4.6861E-012,   1.0318E-012,  
779.406,   5.5863E-008,   3.3677E-006,   2.9295E-011,   1.7773E-011,   1.8090E-011,   3.2611E-009,   1.2719E-009,   7.0359E-013,   7.3953E-012,   7.6708E-012,  
785.422,   5.5918E-008,   3.3668E-006,   2.7873E-011,   1.7539E-011,   1.7798E-011,   2.8790E-009,   1.4173E-009,   3.8969E-013,   4.3330E-012,   1.1842E-012,  
791.453,   5.4189E-008,   3.3625E-006,   8.3370E-012,   1.7432E-011,   1.8145E-011,   3.1093E-009,   1.3017E-009,   1.9618E-013,   4.4882E-012,   6.8112E-012,  
797.547,   5.7422E-008,   3.3616E-006,   2.8730E-011,   1.7314E-011,   1.7738E-011,   3.2809E-009,   1.6378E-009,   3.2995E-013,   7.5085E-012,   1.0532E-012,  
803.594,   5.5041E-008,   3.3586E-006,  -1.6765E-013,   1.6932E-011,   1.7012E-011,   3.0551E-009,   1.5510E-009,   5.3951E-013,   7.4497E-012,   6.2342E-012,  
809.640,   5.5226E-008,   3.3607E-006,   2.8281E-011,   1.8484E-011,   1.7453E-011,   3.0750E-009,   1.7218E-009,   3.9148E-013,   4.5292E-012,   1.0184E-012,  
815.640,   5.3817E-008,   3.3889E-006,   7.6592E-012,   1.7053E-011,   1.8316E-011,   3.0967E-009,   1.3315E-009,   2.6931E-013,   4.3972E-012,   8.7927E-013,  
821.672,   5.6302E-008,   3.3641E-006,   2.9025E-011,   2.4693E-011,   2.1091E-011,   3.2493E-009,   1.4173E-009,   4.9135E-013,   4.0405E-012,   5.5360E-012,  
827.672,   5.4587E-008,   3.3647E-006,   2.9208E-011,   1.7993E-011,   1.8431E-011,   3.0687E-009,   1.4779E-009,   6.4652E-013,   4.6130E-012,   6.9877E-012,  
833.719,   5.6342E-008,   3.3594E-006,   2.8585E-011,   1.8666E-011,   1.7213E-011,   2.9675E-009,   1.3948E-009,   5.4218E-013,   7.0591E-012,   1.0318E-012,  
839.781,   5.7580E-008,   3.3597E-006,   2.8353E-011,   1.8202E-011,   1.8273E-011,   3.4490E-009,   1.5041E-009,   5.8410E-013,   4.0307E-012,   1.2600E-012,  
845.797,   5.7620E-008,   3.3692E-006,   8.7427E-012,   1.7598E-011,   1.7728E-011,   3.2240E-009,   1.2683E-009,   4.5658E-013,   3.8862E-012,   7.3855E-012,  
851.828,   5.4491E-008,   3.3386E-006,   2.7987E-011,   1.8515E-011,   1.7340E-011,   3.2204E-009,   1.3279E-009,   3.4867E-013,   4.3009E-012,   5.2997E-012,  
857.890,   5.6195E-008,   3.3760E-006,   2.6030E-011,   1.7444E-011,   1.7146E-011,   3.2575E-009,   1.5375E-009,   4.2358E-013,   3.7882E-012,   1.0639E-012,  
863.922,   5.7009E-008,   3.3402E-006,   2.7336E-011,   1.7394E-011,   1.7209E-011,   3.2529E-009,   1.4508E-009,  -7.9098E-013,   4.0771E-012,   1.0594E-012,  
869.953,   5.4671E-008,   3.3492E-006,   2.6483E-011,   1.4873E-011,   1.6814E-011,   3.0876E-009,   1.5176E-009,   3.1568E-013,   4.2911E-012,   6.9200E-012,  
876.000,   5.5401E-008,   3.3154E-006,   2.6496E-011,   1.7194E-011,   1.7597E-011,   3.4119E-009,   1.5808E-009,   2.2650E-013,   4.2180E-012,   5.6894E-012,  
882.031,   5.5325E-008,   3.3697E-006,   2.7888E-011,   1.8367E-011,   1.7178E-011,   2.8970E-009,   1.4779E-009,   6.5365E-013,   4.4989E-012,   1.0567E-012,  
888.047,   5.7137E-008,   3.3364E-006,   2.7392E-011,   1.8959E-011,   1.7383E-011,   3.2575E-009,   1.4806E-009,   6.3493E-013,   7.7805E-012,   8.2308E-013,  
894.062,   5.5459E-008,   3.3493E-006,   8.5590E-012,   1.9223E-011,   1.8006E-011,   2.9801E-009,   1.4444E-009,   6.3314E-013,   6.3234E-012,   7.1875E-012,  
900.109,   5.3007E-008,   3.3421E-006,   2.6522E-011,   2.6003E-011,   1.7793E-011,   3.1337E-009,   1.4146E-009,   1.3109E-013,   4.1395E-012,   6.6409E-012,  
906.140,   5.6105E-008,   3.3312E-006,   2.9084E-011,   2.8973E-011,   1.8168E-011,   3.0732E-009,   1.5510E-009,   5.9569E-013,   4.3865E-012,   1.0701E-012,  
912.140,   5.1366E-008,   3.3277E-006,   2.5679E-011,   2.3349E-011,   1.7612E-011,   3.2313E-009,   1.4146E-009,   1.0799E-012,   6.7113E-012,   6.8424E-012,  
918.172,   7.3162E-009,   9.1975E-007,   2.5239E-011,   2.3017E-011,   1.7832E-011,   2.3622E-009,   1.1463E-009,   3.4243E-013,   7.1153E-012,   7.4176E-012,  
924.234,   5.4215E-008,   3.3182E-006,   1.4368E-011,   1.5092E-011,   1.3730E-011,   3.4065E-009,   1.1563E-009,   1.4536E-013,   6.8986E-012,   4.7441E-013,  
930.265,   5.9087E-008,   3.4433E-006,   2.8455E-011,   1.9133E-011,   1.5898E-011,   3.2529E-009,   1.4743E-009,   1.1949E-013,   5.5413E-012,   7.5059E-012,  
936.297,   5.8128E-008,   3.4412E-006,   2.5616E-011,   1.8276E-011,   1.7559E-011,   3.3677E-009,   1.3478E-009,   4.5212E-013,   4.8333E-012,   6.8718E-012,  
942.328,   5.6454E-008,   3.4316E-006,   2.6744E-011,   1.8111E-011,   1.7345E-011,   3.1798E-009,   1.4345E-009,   5.3059E-013,   8.2558E-012,   6.7184E-012,  
948.390,   5.6940E-008,   3.4491E-006,   2.6995E-011,   1.7929E-011,   1.7740E-011,   3.3207E-009,   1.2719E-009,   6.9164E-012,   5.9105E-012,   1.0076E-011,  
954.406,   5.8119E-008,   3.4451E-006,   2.7889E-011,   1.7544E-011,   1.7879E-011,   3.4020E-009,   1.6016E-009,   8.7347E-012,   4.3749E-012,   2.1266E-011,  
960.453,   5.4031E-008,   3.4284E-006,   8.1551E-012,   1.8600E-011,   1.7670E-011,   3.3921E-009,   1.4444E-009,   5.9275E-012,   8.0204E-012,   3.4242E-011,  
966.484,   5.7767E-008,   3.4505E-006,   2.7697E-011,   1.8057E-011,   1.8411E-011,   3.3631E-009,   1.6649E-009,   7.4140E-012,   5.7268E-012,   4.3938E-011,  
972.515,   5.6905E-008,   3.4261E-006,   2.7427E-011,   1.8431E-011,   1.7653E-011,   3.4128E-009,   1.5239E-009,   1.0071E-011,   6.4705E-012,   4.5816E-011,  
978.515,   5.6693E-008,   3.4419E-006,   2.7483E-011,   1.7907E-011,   1.8354E-011,   3.1572E-009,   1.7931E-009,   7.5353E-012,   7.0965E-012,   4.3522E-011,  
984.547,   5.7765E-008,   3.4381E-006,   2.6914E-011,   1.7642E-011,   1.7699E-011,   3.6369E-009,   1.4779E-009,   6.5722E-012,   8.4404E-012,   3.7322E-011,  
990.625,   5.3893E-008,   3.4317E-006,   2.6844E-011,   1.8078E-011,   1.7959E-011,   3.4815E-009,   1.5285E-009,   5.5699E-012,   4.3526E-012,   3.1781E-011,  
996.625,   5.6989E-008,   3.4279E-006,   2.7494E-011,   1.7878E-011,   1.8599E-011,   2.9458E-009,   1.3117E-009,   7.3890E-012,   6.0969E-012,   2.5813E-011,  
1002.640,   5.6884E-008,   3.4281E-006,   2.7615E-011,   1.8019E-011,   1.7623E-011,   3.3622E-009,   1.2755E-009,   7.3070E-012,   7.6664E-012,   1.9763E-011,  
1008.719,   5.7073E-008,   3.4261E-006,   2.6596E-011,   1.8384E-011,   1.7189E-011,   3.3415E-009,   1.6513E-009,   7.6699E-012,   4.4258E-012,   1.4475E-011,  
1014.765,   5.7625E-008,   3.4146E-006,   2.6125E-011,   1.8156E-011,   1.7342E-011,   3.1780E-009,   1.4282E-009,   7.6262E-012,   4.1752E-012,   1.1508E-011,  
1020.797,   5.8125E-008,   3.4114E-006,   6.6177E-012,   1.7527E-011,   1.7738E-011,   3.1996E-009,   1.4544E-009,   7.9259E-012,   4.4570E-012,   9.1699E-012,  
1026.797,   5.4879E-008,   3.4137E-006,   2.5476E-011,   1.7789E-011,   1.6948E-011,   2.9883E-009,   1.4417E-009,   6.0906E-012,   5.4789E-012,   7.0698E-012,  
1032.828,   5.3340E-008,   3.4024E-006,   2.7156E-011,   1.8009E-011,   1.7349E-011,   3.2258E-009,   1.2855E-009,   8.1069E-012,   5.4308E-012,   7.2678E-012,  
1038.906,   5.3799E-008,   3.4246E-006,   2.4411E-011,   1.7847E-011,   1.7393E-011,   3.0307E-009,   1.4372E-009,   5.8303E-012,   3.9915E-012,   8.5653E-012,  
1044.922,   5.3843E-008,   3.4219E-006,   2.6579E-011,   1.8304E-011,   1.7737E-011,   3.2276E-009,   1.1138E-009,   8.4716E-013,   6.7898E-012,   8.4698E-012,  
1050.953,   5.3918E-008,   3.4326E-006,   2.6746E-011,   1.7164E-011,   1.7472E-011,   3.0795E-009,   1.2520E-009,   1.1120E-012,   8.1586E-012,   7.5192E-012,  
1056.953,   5.6661E-008,   3.4198E-006,   2.5481E-011,   1.8094E-011,   1.7847E-011,   3.2918E-009,   1.2855E-009,   7.6423E-013,   4.6246E-012,   6.6837E-012,  
1063.015,   5.2644E-008,   3.4312E-006,   2.6656E-011,   1.7998E-011,   1.7479E-011,   3.2475E-009,   1.3017E-009,   5.4397E-013,   8.5546E-012,   7.5531E-012,  
1069.062,   5.1341E-008,   3.3956E-006,   2.6338E-011,   1.7205E-011,   1.7610E-011,   3.3324E-009,   1.1039E-009,   3.1925E-013,   5.0616E-012,   7.5585E-012,  
1075.062,   5.2291E-008,   3.4194E-006,   8.7775E-012,   1.7619E-011,   1.8574E-011,   2.8943E-009,   1.2918E-009,   2.4880E-013,   3.9727E-012,   7.2847E-012,  
1081.109,   5.4539E-008,   3.4033E-006,   2.8275E-011,   1.7658E-011,   1.7460E-011,   3.3659E-009,   1.2791E-009,   4.5123E-013,   4.4035E-012,   6.9592E-012,  
1087.203,   5.4397E-008,   3.4235E-006,   7.6396E-012,   1.8165E-011,   1.7503E-011,   3.3216E-009,   1.4282E-009,   1.0353E-012,   6.3903E-012,   8.0882E-012,  
1093.250,   5.3222E-008,   3.3951E-006,   2.7716E-011,   1.8439E-011,   1.7673E-011,   3.3505E-009,   1.2620E-009,   5.5913E-013,   4.2697E-012,   5.9337E-012,  
1099.297,   5.3373E-008,   3.4074E-006,   6.9289E-012,   1.8075E-011,   1.7219E-011,   3.0090E-009,   1.2096E-009,   6.8665E-013,   3.8327E-012,   7.6673E-012,  
1105.344,   5.2838E-008,   3.4105E-006,   2.6008E-011,   1.8210E-011,   1.7279E-011,   3.1572E-009,   1.2385E-009,   2.6128E-013,   4.3580E-012,   6.7844E-012,  
1111.390,   5.3332E-008,   3.4253E-006,   2.6670E-011,   1.7823E-011,   1.6545E-011,   3.3315E-009,   1.2294E-009,   6.8665E-013,   3.8229E-012,   8.4556E-012,  
1117.469,   5.1126E-008,   3.4119E-006,   2.8338E-011,   1.7960E-011,   1.7554E-011,   3.3668E-009,   1.2683E-009,   2.2294E-014,   8.0980E-012,   6.4331E-012,  
1123.484,   5.1442E-008,   3.3860E-006,   2.6979E-011,   1.7449E-011,   1.7205E-011,   3.1635E-009,   1.3613E-009,   2.7109E-013,   7.6949E-012,   1.1593E-012,  
1129.515,   5.3403E-008,   3.4158E-006,   2.4418E-011,   1.7666E-011,   1.6793E-011,   3.3415E-009,   1.4011E-009,   4.3517E-013,   7.5540E-012,   1.4268E-012,  
1135.578,   5.1612E-008,   3.4188E-006,   2.5813E-011,   1.7690E-011,   1.7546E-011,   3.1472E-009,   1.1834E-009,   4.9760E-013,   4.2331E-012,   7.2446E-012,  
1141.609,   5.0220E-008,   3.4085E-006,   8.0150E-012,   1.6817E-011,   1.6710E-011,   3.1707E-009,   1.2918E-009,   2.9249E-013,   7.2678E-012,   6.7274E-012,  
1147.609,   5.4535E-008,   3.4062E-006,   2.4767E-011,   1.7483E-011,   1.7397E-011,   2.9603E-009,   1.4706E-009,   3.7632E-013,   5.3648E-012,   7.6931E-012,  
1153.656,   5.3355E-008,   3.4036E-006,   2.4568E-011,   1.7675E-011,   1.7875E-011,   3.2267E-009,   1.4643E-009,   2.4791E-013,   4.3615E-012,   1.1744E-012,  
1159.719,   5.6106E-008,   3.3897E-006,   7.4532E-012,   1.7878E-011,   1.7683E-011,   3.0298E-009,   1.4011E-009,   4.6549E-013,   8.3040E-012,   7.6994E-012,  
1165.765,   5.4575E-008,   3.3969E-006,   2.6463E-011,   1.7731E-011,   1.7032E-011,   3.3351E-009,   1.4146E-009,   8.4003E-013,   3.8934E-012,   7.1652E-012,  
1171.781,   5.4381E-008,   3.3815E-006,   7.2802E-012,   1.7487E-011,   1.6407E-011,   2.9015E-009,   1.2683E-009,   5.9034E-013,   5.2212E-012,   9.7201E-013,  
1177.797,   5.4929E-008,   3.4195E-006,   2.6336E-011,   1.7797E-011,   1.6758E-011,   3.2033E-009,   1.3812E-009,   7.0359E-013,   6.3466E-012,   1.0585E-012,  
1183.844,   5.3538E-008,   3.3880E-006,   5.8945E-013,   1.7699E-011,   1.7259E-011,   3.0126E-009,   1.2882E-009,   6.1620E-013,   6.3439E-012,   7.4042E-012,  
1189.906,   5.5654E-008,   3.3991E-006,   2.6119E-011,   1.8625E-011,   1.7401E-011,   3.2042E-009,   1.2900E-009,   2.1580E-013,   4.8609E-012,   7.4809E-012,  
1195.969,   5.0360E-008,   3.4080E-006,   2.6156E-011,   1.7199E-011,   1.7128E-011,   3.3117E-009,   1.3577E-009,   3.2192E-013,   4.9626E-012,   7.1955E-012,  
1202.015,   5.3684E-008,   3.3956E-006,   7.2802E-012,   1.7280E-011,   1.7206E-011,   3.3135E-009,   1.3080E-009,   4.0664E-013,   5.3541E-012,   6.3430E-012,  
1208.047,   5.3032E-008,   3.3795E-006,   7.7172E-012,   1.7260E-011,   1.7088E-011,   3.3415E-009,   1.2385E-009,   4.4587E-013,   5.9185E-012,   9.4704E-013,  
1214.109,   5.6508E-008,   3.3839E-006,   8.9746E-012,   1.7412E-011,   1.7979E-011,   3.3857E-009,   1.3153E-009,   3.9950E-013,   8.6758E-012,   6.2859E-012,  
1220.140,   5.5713E-008,   3.4029E-006,   2.7414E-011,   1.7589E-011,   1.7304E-011,   3.4110E-009,   1.4011E-009,   6.4563E-013,   8.7142E-012,   6.8567E-012,  
1226.140,   5.3294E-008,   3.3895E-006,   2.6553E-011,   1.7410E-011,   1.7392E-011,   3.3487E-009,   1.6143E-009,   2.7555E-013,   8.4529E-012,   5.8303E-012,  
1232.172,   2.3007E-008,   1.2255E-006,   8.2683E-012,   1.7678E-011,   1.6559E-011,   2.7986E-009,   1.0578E-009,   3.4422E-013,   4.3607E-012,   7.2562E-012,  
1238.187,   1.4679E-009,   2.5310E-007,   1.5252E-011,   1.4495E-011,   1.1492E-011,   2.0849E-009,   1.5176E-009,   3.5848E-013,   7.5219E-012,  -8.0703E-013,  
