168.640,   7.9880E-008,   2.8010E-006,   4.7431E-011,   1.4433E-011,   1.6371E-011,   2.9955E-009,   2.0126E-009,   3.3797E-013,   8.5715E-012,   4.9670E-013,  
174.671,   8.0778E-008,   2.8313E-006,   4.7851E-011,   1.4408E-011,   1.6366E-011,   3.2665E-009,   1.8880E-009,   4.7263E-013,   4.9483E-012,   3.4332E-013,  
180.703,   8.0090E-008,   2.8031E-006,   4.8440E-011,   1.4151E-011,   1.6867E-011,   3.2493E-009,   1.8031E-009,   2.5147E-013,   8.2389E-012,   3.7097E-013,  
186.765,   7.8921E-008,   2.8142E-006,   4.9402E-011,   1.4594E-011,   1.6104E-011,   2.9295E-009,   1.8817E-009,   1.4000E-013,   7.0386E-012,   6.3938E-013,  
192.812,   8.0426E-008,   2.8082E-006,   4.8624E-011,   1.4132E-011,   1.6394E-011,   3.3189E-009,   1.9756E-009,   3.7632E-013,   6.5481E-012,   5.8320E-013,  
198.843,   8.4417E-008,   2.8079E-006,   4.3700E-011,   1.4198E-011,   1.6409E-011,   3.3921E-009,   1.7868E-009,   3.4957E-013,   6.4875E-012,   2.9249E-013,  
204.937,   8.6076E-008,   2.8056E-006,   4.5182E-011,   1.4329E-011,   1.6419E-011,   3.1210E-009,   1.6631E-009,   4.4587E-014,   7.2580E-012,   2.2829E-013,  
210.968,   8.3237E-008,   2.8027E-006,   4.0378E-012,   1.4054E-011,   1.6232E-011,   3.1183E-009,   1.6965E-009,   5.3683E-013,   8.1658E-012,   4.0575E-013,  
217.062,   8.3433E-008,   2.8010E-006,   4.7693E-011,   1.4369E-011,   1.6908E-011,   3.0316E-009,   1.8780E-009,   2.6574E-013,   7.1001E-012,   4.7619E-013,  
223.078,   8.6181E-008,   2.8275E-006,   4.5936E-011,   1.4078E-011,   1.5854E-011,   3.2502E-009,   2.2042E-009,   3.1211E-013,   8.4395E-012,   6.0193E-013,  
229.156,   7.6997E-008,   2.7889E-006,   4.4893E-011,   1.4542E-011,   1.5908E-011,   3.2439E-009,   1.8004E-009,   2.5415E-013,   7.0609E-012,   3.4332E-013,  
235.203,   8.3326E-008,   2.8056E-006,   4.4488E-011,   1.4190E-011,   1.6164E-011,   3.2945E-009,   1.9187E-009,   2.6217E-013,   7.8848E-012,   3.0587E-013,  
241.250,   8.5780E-008,   2.8070E-006,   2.1785E-011,   1.4349E-011,   1.5654E-011,   2.9160E-009,   1.8609E-009,   6.8308E-013,   8.0632E-012,   8.2665E-013,  
247.281,   8.0556E-008,   2.7943E-006,   4.3554E-011,   1.3704E-011,   1.5832E-011,   2.9864E-009,   1.8202E-009,   4.4052E-013,   5.8106E-012,   3.0409E-013,  
253.343,   8.0625E-008,   2.7998E-006,   4.7877E-011,   1.4305E-011,   1.6497E-011,   3.3126E-009,   1.7904E-009,   4.9403E-013,   7.2597E-012,   3.6294E-013,  
259.375,   7.6282E-008,   2.7825E-006,   4.5774E-011,   1.5870E-011,   1.6575E-011,   3.3053E-009,   1.6260E-009,   4.0129E-013,   3.9950E-012,   4.8244E-013,  
265.468,   7.5719E-008,   2.7946E-006,   4.7492E-011,   1.6800E-011,   1.4689E-011,   2.9783E-009,   1.9584E-009,   4.2982E-013,   8.0231E-012,   6.6079E-013,  
271.453,   8.2032E-008,   2.7709E-006,   4.5747E-011,   1.6826E-011,   1.6478E-011,   3.4336E-009,   1.9964E-009,   2.6128E-013,   5.9239E-012,   3.1657E-013,  
277.484,   8.2214E-008,   2.7859E-006,   4.4109E-011,   1.5427E-011,   1.6162E-011,   3.3252E-009,   2.0506E-009,   5.3327E-013,   7.7876E-012,   6.0104E-013,  
283.531,   8.0174E-008,   2.8054E-006,   1.6456E-011,   1.5906E-011,   1.6035E-011,   3.3758E-009,   1.6829E-009,   4.6193E-013,   7.4657E-012,   5.8499E-013,  
289.562,   7.9984E-008,   2.8159E-006,   4.3959E-011,   1.4563E-011,   1.5588E-011,   3.3758E-009,   1.8916E-009,   2.1670E-013,   7.1634E-012,   5.8677E-013,  
295.656,   7.9218E-008,   2.7912E-006,   4.0548E-011,   1.3488E-011,   1.6317E-011,   3.2629E-009,   1.6829E-009,   3.4689E-013,   7.2678E-012,   6.6970E-013,  
301.703,   7.4864E-008,   2.7928E-006,   4.5419E-011,   1.4709E-011,   1.5403E-011,   3.4065E-009,   1.7696E-009,   1.0166E-013,   6.5731E-012,   6.4384E-013,  
307.734,   7.6666E-008,   2.7987E-006,   1.6411E-011,   1.4094E-011,   1.5887E-011,   3.3677E-009,   1.7398E-009,   3.6651E-013,   6.6007E-012,   6.8308E-013,  
313.796,   7.6959E-008,   2.8016E-006,   4.5231E-011,   1.4053E-011,   1.6235E-011,   3.3189E-009,   2.1012E-009,   5.5467E-013,   7.4684E-012,   7.0136E-012,  
319.796,   7.6804E-008,   2.8089E-006,   4.4687E-011,   1.3953E-011,   1.6274E-011,   3.0289E-009,   1.8347E-009,   2.8982E-013,   6.8888E-012,   5.1721E-013,  
325.843,   7.5374E-008,   2.7943E-006,   4.2042E-011,   1.4444E-011,   1.6216E-011,   3.2005E-009,   1.9088E-009,   5.1721E-013,   6.8834E-012,   1.0121E-012,  
331.875,   7.8341E-008,   2.7900E-006,   4.1145E-011,   1.3980E-011,   1.6743E-011,   2.9883E-009,   1.9693E-009,   3.7632E-013,   6.4366E-012,   5.3505E-013,  
337.875,   7.6708E-008,   2.7906E-006,   4.1269E-011,   1.3941E-011,   1.6084E-011,   3.1500E-009,   2.0172E-009,   5.3059E-013,   6.2182E-012,   5.9836E-013,  
343.875,   7.9229E-008,   2.7857E-006,   4.3330E-011,   1.4367E-011,   1.6986E-011,   3.2023E-009,   1.8202E-009,   7.8474E-013,   7.3962E-012,   5.8053E-013,  
349.906,   7.8119E-008,   2.7917E-006,   4.5203E-011,   1.4122E-011,   1.6226E-011,   3.3731E-009,   1.7164E-009,   3.6651E-013,   7.3605E-012,   2.7198E-013,  
355.968,   7.8839E-008,   2.7728E-006,   4.3363E-011,   1.4247E-011,   1.6751E-011,   3.1743E-009,   1.5492E-009,   3.5759E-013,   7.1019E-012,   1.2930E-013,  
362.000,   7.5683E-008,   2.7999E-006,   4.1253E-011,   1.4362E-011,   1.5788E-011,   3.2927E-009,   1.9494E-009,   2.6663E-013,   8.1203E-012,   1.7300E-013,  
368.062,   7.8799E-008,   2.7943E-006,   4.1997E-011,   1.3884E-011,   1.5697E-011,   3.0578E-009,   1.8753E-009,   2.7644E-013,   7.5576E-012,   6.5454E-013,  
374.125,   8.3023E-008,   2.7767E-006,   1.7293E-011,   1.2797E-011,   1.6666E-011,   3.5041E-009,   1.6793E-009,   4.5925E-013,   8.0302E-012,   3.5759E-013,  
380.171,   7.8326E-008,   2.7834E-006,   4.1923E-011,   1.3494E-011,   1.6260E-011,   3.2403E-009,   1.9449E-009,   3.0498E-013,   8.2799E-012,   6.1620E-013,  
386.203,   7.6973E-008,   2.7807E-006,   4.0549E-011,   1.4409E-011,   1.5390E-011,   3.3767E-009,   1.5818E-009,   2.6574E-013,   8.1970E-012,   4.2269E-013,  
392.250,   7.7312E-008,   2.7745E-006,   4.0147E-011,   1.4336E-011,   1.3346E-011,   2.9964E-009,   1.8546E-009,   3.9505E-013,   6.5668E-012,   4.3607E-013,  
398.296,   7.6383E-008,   2.7834E-006,   1.6474E-011,   1.3503E-011,   1.6137E-011,   3.0741E-009,   2.1518E-009,   4.3072E-013,   7.6771E-012,   3.9059E-013,  
404.312,   7.8842E-008,   2.7802E-006,   4.0359E-011,   1.3715E-011,   1.5532E-011,   3.0723E-009,   2.0813E-009,   1.9708E-013,   4.4694E-012,   1.3822E-013,  
410.343,   7.3210E-008,   2.7825E-006,   4.0654E-011,   1.4378E-011,   1.6524E-011,   3.3135E-009,   1.6052E-009,   4.4587E-014,   7.3284E-012,   4.7887E-013,  
416.406,   7.3435E-008,   2.7643E-006,   4.0932E-011,   1.4216E-011,   1.5846E-011,   3.3677E-009,   1.9015E-009,   5.0473E-013,   4.5399E-012,   5.1454E-013,  
422.453,   7.3887E-008,   2.7681E-006,   4.2373E-011,   1.4428E-011,   1.6373E-011,   3.2204E-009,   1.6025E-009,   3.7453E-013,   8.8051E-012,   4.6371E-013,  
428.515,   7.3986E-008,   2.7909E-006,   4.1683E-011,   1.4455E-011,   1.6231E-011,   3.0244E-009,   1.7164E-009,   7.4996E-013,   7.7689E-012,   6.1887E-013,  
434.546,   7.4920E-008,   2.7773E-006,   3.8835E-011,   1.3974E-011,   1.5924E-011,   3.1771E-009,   1.9286E-009,   5.9212E-013,   7.3507E-012,   5.2078E-013,  
440.515,   7.5254E-008,   2.7850E-006,   4.0798E-011,   1.4067E-011,   1.6307E-011,   3.0262E-009,   1.9042E-009,   5.4218E-013,   6.6854E-012,   3.1033E-013,  
446.609,   7.4960E-008,   2.7684E-006,   4.1436E-011,   1.3370E-011,   1.6479E-011,   3.2782E-009,   1.8907E-009,   5.1454E-013,   6.8424E-012,   4.2715E-013,  
452.703,   7.4012E-008,   2.7645E-006,   4.1894E-011,   1.3790E-011,   1.6166E-011,   3.3306E-009,   1.7733E-009,   5.4040E-013,   6.8032E-012,   6.9913E-013,  
458.703,   7.2873E-008,   2.7767E-006,   3.8237E-011,   1.3700E-011,   1.5703E-011,   3.0804E-009,   1.8744E-009,   4.5033E-013,   6.5053E-012,   6.1620E-013,  
464.750,   7.0939E-008,   2.7747E-006,   7.4461E-013,   1.3756E-011,   1.6597E-011,   2.9783E-009,   1.7904E-009,   5.7161E-013,   6.8326E-012,   7.0805E-013,  
470.796,   7.2014E-008,   2.7687E-006,   1.4295E-011,   1.3490E-011,   1.5958E-011,   3.0027E-009,   1.8564E-009,   4.9760E-013,   6.9262E-012,   2.5415E-013,  
476.859,   7.2679E-008,   2.7773E-006,   4.0297E-011,   1.3665E-011,   1.5575E-011,   3.0217E-009,   1.5519E-009,   2.4434E-013,   9.2626E-012,   4.7174E-013,  
482.906,   7.7234E-008,   2.7926E-006,   4.0015E-011,   1.4248E-011,   1.5640E-011,   3.4137E-009,   1.7859E-009,   2.1580E-013,   7.1848E-012,   3.2549E-013,  
488.937,   7.6707E-008,   2.7901E-006,   3.8838E-011,   1.3821E-011,   1.5704E-011,   2.8446E-009,   1.7498E-009,   3.0052E-013,   6.3617E-012,   1.4268E-013,  
494.984,   7.4381E-008,   2.7729E-006,   3.8592E-011,   1.3209E-011,   1.5607E-011,   3.3559E-009,   1.9603E-009,   4.2001E-013,   6.3903E-012,   3.8256E-013,  
501.015,   7.1355E-008,   2.7761E-006,   3.9241E-011,   1.3953E-011,   1.5500E-011,   3.2322E-009,   1.5149E-009,   5.1721E-013,   5.7999E-012,   5.0651E-013,  
507.062,   7.3365E-008,   2.7906E-006,   3.6777E-011,   1.3866E-011,   1.5984E-011,   3.6323E-009,   1.6757E-009,   1.6943E-014,   7.4363E-012,   4.1466E-013,  
513.062,   7.6905E-008,   2.7671E-006,   3.8590E-011,   1.3061E-011,   1.6607E-011,   3.1111E-009,   1.8374E-009,   7.6690E-014,   6.3350E-012,   5.7964E-013,  
519.093,   7.5085E-008,   2.7869E-006,   1.4029E-011,   1.4373E-011,   1.5680E-011,   3.4724E-009,   1.4815E-009,   1.3376E-013,   4.6701E-012,   4.2626E-013,  
525.093,   7.4937E-008,   2.7767E-006,   1.3086E-011,   1.2535E-011,   1.6691E-011,   3.3198E-009,   1.8582E-009,   1.2128E-013,   6.0220E-012,   1.4268E-013,  
531.109,   7.3140E-008,   2.7817E-006,   3.6704E-011,   1.2935E-011,   1.5291E-011,   3.2258E-009,   1.9720E-009,   3.6918E-013,   7.4550E-012,   4.5212E-013,  
537.187,   6.7289E-008,   2.7759E-006,   3.7620E-011,   1.3829E-011,   1.5871E-011,   3.4318E-009,   1.6730E-009,   2.5682E-013,   7.6735E-012,   6.5722E-013,  
543.234,   7.3062E-008,   2.7991E-006,   3.8769E-011,   1.4119E-011,   1.6268E-011,   3.1373E-009,   2.0199E-009,   3.9505E-013,   7.3382E-012,   3.8078E-013,  
549.296,   6.7431E-008,   2.7900E-006,   1.2925E-011,   1.3697E-011,   1.5671E-011,   3.4923E-009,   1.7733E-009,   2.6485E-013,   8.0819E-012,   4.0575E-013,  
555.359,   7.3902E-008,   2.7960E-006,   3.8423E-011,   1.3613E-011,   1.6208E-011,   3.4228E-009,   1.6125E-009,  -5.9747E-014,   6.4099E-012,   2.4791E-013,  
561.375,   7.3608E-008,   2.8013E-006,   3.7335E-011,   1.3641E-011,   1.5824E-011,   3.2123E-009,   1.8582E-009,   5.4486E-013,   7.5424E-012,   7.0448E-013,  
567.437,   6.8851E-008,   2.7870E-006,   3.6965E-011,   1.3601E-011,   1.5274E-011,   3.0623E-009,   1.5953E-009,   2.3988E-013,   8.1069E-012,   5.2257E-013,  
573.484,   7.2391E-008,   2.7886E-006,   3.7418E-011,   1.3540E-011,   1.6564E-011,   3.1364E-009,   2.0822E-009,   5.1276E-013,   5.8401E-012,   7.8563E-013,  
579.531,   7.3304E-008,   2.7926E-006,   3.6355E-011,   1.1731E-011,   1.5602E-011,   3.4065E-009,   1.6152E-009,   4.4320E-013,   7.1108E-012,   1.1414E-013,  
585.609,   7.2437E-008,   2.7882E-006,   3.5592E-011,   1.3321E-011,   1.4029E-011,   3.2963E-009,   1.6621E-009,   8.1238E-013,   4.6799E-012,   6.6346E-013,  
591.671,   6.7641E-008,   2.7698E-006,   3.7803E-011,   1.3240E-011,   1.5700E-011,   3.2358E-009,   1.8347E-009,   4.6817E-013,   7.5888E-012,   5.9747E-013,  
597.687,   7.0890E-008,   2.8079E-006,   3.5364E-011,   1.3604E-011,   1.5549E-011,   3.3758E-009,   1.5890E-009,   2.5772E-013,   7.3560E-012,   3.0587E-013,  
603.687,   7.5003E-008,   2.8044E-006,   3.6385E-011,   1.3798E-011,   1.5983E-011,   3.1644E-009,   1.5149E-009,   2.9606E-013,   6.6979E-012,   3.4154E-013,  
609.718,   7.6318E-008,   2.8418E-006,   3.4843E-011,   1.2773E-011,   1.5414E-011,   3.3505E-009,   1.6224E-009,   3.8434E-013,   7.2481E-012,  -3.5670E-015,  
615.750,   7.3555E-008,   2.8707E-006,   3.6380E-011,   1.3620E-011,   1.5292E-011,   3.8582E-009,   1.9386E-009,   3.2995E-013,   8.2683E-012,   5.7161E-013,  
621.781,   6.7015E-008,   2.6664E-006,   3.8010E-011,   1.3518E-011,   1.5655E-011,   3.2936E-009,   1.5691E-009,   5.3505E-013,   7.2990E-012,   3.3619E-013,  
627.828,   6.4063E-008,   2.4717E-006,   3.6403E-011,   1.3489E-011,   1.5468E-011,   3.6098E-009,   1.6594E-009,   6.9556E-014,   5.7090E-012,   4.7798E-013,  
633.875,   5.5884E-008,   2.4082E-006,   3.4865E-011,   1.2945E-011,   1.5322E-011,   3.2529E-009,   1.6757E-009,   2.9249E-013,   6.5124E-012,   1.8459E-013,  
639.906,   5.7663E-008,   2.4069E-006,   3.5001E-011,   1.3632E-011,   1.4612E-011,   3.2656E-009,   2.0930E-009,   4.1199E-013,   7.5148E-012,   3.9683E-013,  
645.984,   6.0930E-008,   2.4368E-006,   3.3760E-011,   1.2805E-011,   1.5359E-011,   3.3026E-009,   1.8103E-009,   3.5313E-013,   5.7634E-012,   1.5516E-013,  
652.015,   5.7749E-008,   2.4260E-006,   3.4212E-011,   1.2163E-011,   1.4694E-011,   3.5420E-009,   2.0479E-009,   5.6715E-013,   6.0523E-012,   2.5682E-013,  
658.125,   5.7799E-008,   2.4226E-006,   3.4469E-011,   1.3020E-011,   1.4630E-011,   3.3107E-009,   1.8103E-009,  -6.2422E-014,   7.4916E-012,   3.9772E-013,  
664.171,   6.0992E-008,   2.3814E-006,   1.0132E-011,   1.2995E-011,   1.4906E-011,   3.1626E-009,   1.7471E-009,   3.7632E-013,   6.5775E-012,   4.4231E-013,  
670.187,   5.3834E-008,   2.3538E-006,   1.3199E-011,   1.2420E-011,   1.4936E-011,   3.0750E-009,   1.6730E-009,   4.2982E-013,   7.4818E-012,   2.1937E-013,  
676.250,   5.2229E-008,   2.3101E-006,   3.6140E-011,   1.2828E-011,   1.5027E-011,   3.3604E-009,   1.4652E-009,   1.6765E-013,   6.4732E-012,   2.9071E-013,  
682.296,   5.0057E-008,   2.1414E-006,   3.1725E-011,   1.3310E-011,   1.4608E-011,   3.2484E-009,   1.7164E-009,   5.8410E-013,   7.6673E-012,   3.4957E-013,  
688.328,   4.9664E-008,   1.8669E-006,   4.0614E-011,   2.0502E-011,   3.1977E-011,   3.1346E-009,   1.8082E-006,   1.8013E-013,   4.4998E-012,   7.0243E-012,  
694.390,   5.5602E-008,   1.8670E-006,   3.9362E-011,   4.6151E-011,   7.1930E-011,   3.5637E-009,   2.4604E-006,   6.7684E-013,   9.1681E-012,   8.0061E-012,  
700.437,   5.7119E-008,   1.9343E-006,   1.3637E-011,   5.5361E-011,   7.7567E-011,   3.4914E-009,   2.5585E-006,   5.0562E-013,   1.0816E-011,   7.9410E-012,  
706.468,   5.9208E-008,   2.0161E-006,   4.0143E-011,   5.7199E-011,   8.1577E-011,   3.3144E-009,   2.4723E-006,   3.8167E-013,   1.1119E-011,   7.1723E-012,  
712.515,   6.1872E-008,   2.0986E-006,   1.4964E-011,   5.6549E-011,   8.6519E-011,   3.4734E-009,   2.3239E-006,   6.6435E-013,   1.1314E-011,   8.0400E-012,  
718.546,   6.3603E-008,   2.1797E-006,   4.3945E-011,   5.3886E-011,   9.2594E-011,   3.2565E-009,   2.1559E-006,   6.8665E-013,   1.0837E-011,   8.4565E-012,  
724.609,   6.2940E-008,   2.2600E-006,   3.8123E-011,   5.1478E-011,   9.4538E-011,   3.6089E-009,   1.9646E-006,   9.8449E-013,   1.0780E-011,   7.7752E-012,  
730.656,   6.5698E-008,   2.3446E-006,   4.0311E-011,   4.9956E-011,   1.0089E-010,   3.2556E-009,   1.7471E-006,   1.1593E-012,   9.9180E-012,   7.0965E-012,  
736.671,   6.5127E-008,   2.4171E-006,   3.9299E-011,   4.4439E-011,   1.0680E-010,   3.6432E-009,   1.5351E-006,   7.2321E-013,   9.3660E-012,   7.5487E-012,  
742.671,   6.6434E-008,   2.5164E-006,   1.3335E-011,   4.1616E-011,   1.1235E-010,   3.3360E-009,   1.3121E-006,   7.3659E-013,   8.2549E-012,   8.6027E-012,  
748.750,   6.4614E-008,   2.5926E-006,   3.9550E-011,   3.9042E-011,   1.1168E-010,   3.3921E-009,   1.0996E-006,   6.1085E-013,   8.0017E-012,   8.0989E-012,  
754.781,   6.8315E-008,   2.6711E-006,   4.0403E-011,   3.4486E-011,   1.0349E-010,   3.4390E-009,   8.7829E-007,   5.5645E-013,   6.6052E-012,   7.2321E-012,  
760.781,   6.9307E-008,   2.7231E-006,   4.0287E-011,   3.0694E-011,   9.2448E-011,   3.2963E-009,   6.7078E-007,   2.8268E-013,   6.2824E-012,   6.0345E-012,  
766.828,   7.0618E-008,   2.7706E-006,   1.4099E-011,   2.6274E-011,   7.6080E-011,   3.3406E-009,   4.8532E-007,   4.6817E-013,   5.3202E-012,   5.7554E-012,  
772.843,   7.0060E-008,   2.8118E-006,   4.0115E-011,   2.3290E-011,   5.6978E-011,   3.2936E-009,   3.2425E-007,   2.8804E-013,   7.6592E-012,   1.2993E-012,  
778.921,   6.6418E-008,   2.8266E-006,   3.7600E-011,   1.9789E-011,   4.1440E-011,   3.6612E-009,   2.0156E-007,   1.6051E-013,   4.3526E-012,   5.7340E-013,  
784.953,   6.5843E-008,   2.8231E-006,   3.7619E-011,   1.8925E-011,   3.0773E-011,   3.2349E-009,   1.1546E-007,   6.0639E-014,   8.0204E-012,   3.3441E-013,  
791.000,   6.8362E-008,   2.8150E-006,   1.9468E-011,   1.5911E-011,   2.3557E-011,   3.6143E-009,   6.6620E-008,   1.5516E-013,   7.9330E-012,   6.1174E-013,  
797.031,   6.8624E-008,   2.8418E-006,   1.3786E-011,   1.5885E-011,   2.0230E-011,   3.6378E-009,   4.1565E-008,   1.5606E-013,   7.4425E-012,   2.2829E-013,  
803.062,   6.7912E-008,   2.8215E-006,   3.6434E-011,   1.4680E-011,   1.7884E-011,   3.3117E-009,   2.8187E-008,   4.4409E-013,   7.9633E-012,   3.9237E-013,  
809.125,   6.8419E-008,   2.8377E-006,   1.1957E-011,   1.5495E-011,   1.7963E-011,   3.0732E-009,   2.0867E-008,   5.8410E-013,   5.4067E-012,   3.9148E-013,  
815.156,   6.8683E-008,   2.8222E-006,   1.1109E-011,   1.4821E-011,   1.6849E-011,   3.6360E-009,   1.6444E-008,   1.0433E-013,   6.6685E-012,   4.8868E-013,  
821.218,   7.0365E-008,   2.8302E-006,   3.4677E-011,   1.3098E-011,   1.6232E-011,   3.5077E-009,   1.2833E-008,   9.7201E-014,   7.2963E-012,   4.2358E-013,  
827.234,   6.7700E-008,   2.8354E-006,   3.3296E-011,   1.4348E-011,   1.5485E-011,   3.4056E-009,   1.0774E-008,   1.7657E-013,   6.4991E-012,   3.2192E-013,  
833.265,   6.8303E-008,   2.8217E-006,   1.1555E-011,   1.4804E-011,   1.6001E-011,   3.4101E-009,   9.3884E-009,   4.4587E-013,   8.2103E-012,   2.5504E-013,  
839.328,   6.7248E-008,   2.8071E-006,   3.3268E-011,   1.3517E-011,   1.5796E-011,   3.4490E-009,   8.0804E-009,   3.6918E-013,   8.0917E-012,   2.3453E-013,  
