180.828,   5.7379E-008,   3.3500E-006,   3.2229E-011,   1.8041E-011,   1.8681E-011,   2.9178E-009,   2.2195E-009,   5.9391E-013,   8.4021E-012,   7.9098E-013,  
186.860,   6.0858E-008,   3.3355E-006,   3.0942E-011,   1.7158E-011,   1.7946E-011,   2.9196E-009,   2.2186E-009,   9.0067E-013,   3.7908E-012,   7.6245E-013,  
192.938,   5.8065E-008,   3.3186E-006,   8.8988E-012,   1.7840E-011,   1.8583E-011,   2.9404E-009,   2.5032E-009,   8.2754E-013,   6.8620E-012,   5.1276E-013,  
198.985,   5.8023E-008,   3.3156E-006,   3.0140E-011,   1.8239E-011,   1.6455E-011,   3.2005E-009,   2.2421E-009,   6.9556E-013,   5.6055E-012,   5.1097E-013,  
205.078,   5.5811E-008,   3.2931E-006,   3.1471E-011,   1.7678E-011,   1.8341E-011,   2.7398E-009,   2.1969E-009,   4.2715E-013,   7.6423E-012,   9.5952E-013,  
211.141,   5.5758E-008,   3.2717E-006,   3.0713E-011,   1.8956E-011,   1.7164E-011,   2.8555E-009,   2.0921E-009,   1.0130E-012,   7.3373E-012,   8.8105E-013,  
217.188,   5.5443E-008,   3.2674E-006,   3.0478E-011,   1.7805E-011,   1.7642E-011,   2.7281E-009,   2.3107E-009,   4.2180E-013,   4.4802E-012,   9.4436E-013,  
223.235,   5.3247E-008,   3.2339E-006,   3.1926E-011,   1.7328E-011,   1.7823E-011,   3.0587E-009,   2.3207E-009,   5.5021E-013,   4.4873E-012,   4.5479E-013,  
229.282,   5.4597E-008,   3.2081E-006,   3.0065E-011,   1.7468E-011,   1.8407E-011,   3.0434E-009,   2.0271E-009,   6.6792E-013,   7.7618E-012,   8.9086E-013,  
235.344,   5.3681E-008,   3.2026E-006,   3.0714E-011,   1.7941E-011,   1.7823E-011,   3.0271E-009,   2.1906E-009,   6.5722E-013,   7.5941E-012,   6.4919E-013,  
241.375,   5.3645E-008,   3.1771E-006,   3.0046E-011,   1.8320E-011,   1.8576E-011,   2.9946E-009,   2.1861E-009,   2.9606E-013,   7.9321E-012,   6.3849E-013,  
247.391,   5.4531E-008,   3.1478E-006,   2.9925E-011,   1.6708E-011,   1.7797E-011,   3.0714E-009,   2.2249E-009,   7.5174E-013,   7.2820E-012,   9.6131E-013,  
253.453,   5.2671E-008,   3.1399E-006,   3.1162E-011,   1.6549E-011,   1.7584E-011,   2.9196E-009,   1.9792E-009,   5.1276E-013,   7.2847E-012,   5.2346E-013,  
259.485,   5.0313E-008,   3.1200E-006,   3.1274E-011,   1.7264E-011,   1.7515E-011,   3.2385E-009,   2.1780E-009,   6.1709E-013,   6.8959E-012,   6.2422E-013,  
265.532,   5.1674E-008,   3.0967E-006,   9.2189E-012,   1.7116E-011,   1.7727E-011,   3.1752E-009,   2.2141E-009,   4.1556E-013,   3.9282E-012,   7.6512E-013,  
271.547,   5.3398E-008,   3.0950E-006,   9.9564E-012,   1.6829E-011,   1.7607E-011,   2.9530E-009,   2.3379E-009,   7.5977E-013,   7.9910E-012,   5.0651E-013,  
277.578,   5.1863E-008,   3.1106E-006,   3.1039E-011,   1.9489E-011,   1.7070E-011,   3.2773E-009,   2.1364E-009,   6.4919E-013,   3.8738E-012,   7.3748E-013,  
283.625,   5.2821E-008,   3.0802E-006,   2.9785E-011,   3.6098E-011,   1.7673E-011,   3.0768E-009,   1.9458E-009,   9.4080E-013,   8.4645E-012,   7.2053E-013,  
289.688,   5.2640E-008,   3.0704E-006,   3.0252E-011,   1.1339E-010,   1.8589E-011,   3.0840E-009,   2.3966E-009,   5.3059E-013,   9.0602E-012,   5.9034E-013,  
295.750,   5.2675E-008,   3.0467E-006,   3.1536E-011,   3.1558E-010,   1.8167E-011,   3.3586E-009,   2.0750E-009,   5.3237E-013,   7.1706E-012,   5.4218E-013,  
301.797,   5.4438E-008,   3.0478E-006,   3.0735E-011,   5.4729E-010,   1.8407E-011,   3.1147E-009,   2.1906E-009,   4.1556E-013,   6.6828E-012,   6.7416E-013,  
307.828,   5.0140E-008,   3.0540E-006,   2.9968E-011,   6.0849E-010,   1.8020E-011,   3.0181E-009,   2.2005E-009,   4.7976E-013,   5.9720E-012,   6.6614E-013,  
313.922,   5.1534E-008,   3.0448E-006,   3.0324E-011,   4.9759E-010,   1.8500E-011,   3.2421E-009,   2.2439E-009,   2.9249E-013,   7.6459E-012,   7.3302E-013,  
319.953,   5.4282E-008,   3.0521E-006,   2.9601E-011,   3.1874E-010,   1.7242E-011,   3.1310E-009,   2.1156E-009,   8.2665E-013,   5.1151E-012,   6.9735E-013,  
325.969,   5.2760E-008,   3.0222E-006,   4.3785E-012,   1.8281E-010,   1.7872E-011,   3.0253E-009,   1.8509E-009,   5.8677E-013,   4.6808E-012,   5.6894E-013,  
332.032,   5.2225E-008,   3.0382E-006,   2.8688E-011,   9.6449E-011,   1.8119E-011,   3.1057E-009,   2.1391E-009,   5.6359E-013,   5.7643E-012,   8.2398E-013,  
338.078,   5.2112E-008,   3.0383E-006,   6.0915E-012,   5.2113E-011,   1.7683E-011,   3.2430E-009,   2.0099E-009,   7.1964E-013,   4.7165E-012,   6.8397E-013,  
344.125,   5.0757E-008,   3.0168E-006,   2.9396E-011,   3.3189E-011,   1.7435E-011,   3.1337E-009,   1.9892E-009,   4.4498E-013,   5.1106E-012,   1.8548E-013,  
350.203,   5.2650E-008,   3.0108E-006,   2.7881E-011,   2.3526E-011,   1.7546E-011,   3.1689E-009,   2.0605E-009,   2.5861E-013,   5.3166E-012,   1.8994E-013,  
356.219,   5.3388E-008,   3.0184E-006,   2.8145E-011,   2.0833E-011,   1.7740E-011,   3.1581E-009,   2.1734E-009,   5.5467E-013,   7.6459E-012,   4.6103E-013,  
362.282,   5.4054E-008,   3.1065E-006,   2.8900E-011,   1.8806E-011,   1.7010E-011,   3.2674E-009,   2.1762E-009,   6.3849E-013,   5.8748E-012,   5.8499E-013,  
368.328,   5.2387E-008,   3.1224E-006,   2.8583E-011,   1.7807E-011,   1.7588E-011,   2.9910E-009,   2.2240E-009,   2.9784E-013,   9.3081E-012,   6.7416E-013,  
374.344,   5.3493E-008,   3.1156E-006,   5.5021E-013,   1.6973E-011,   1.6982E-011,   3.0524E-009,   1.8609E-009,   8.4270E-013,   8.7846E-012,   8.8372E-013,  
380.375,   5.5011E-008,   3.1110E-006,   9.4499E-012,   1.6971E-011,   1.8134E-011,   3.1373E-009,   2.0063E-009,   4.9581E-013,   4.1119E-012,   5.1543E-013,  
386.407,   5.1805E-008,   3.1034E-006,   8.5189E-012,   1.6756E-011,   1.8082E-011,   3.0425E-009,   1.9115E-009,   3.9950E-013,   6.2039E-012,   8.5430E-013,  
392.453,   5.1836E-008,   3.1009E-006,   2.7855E-011,   1.7224E-011,   1.7686E-011,   2.9810E-009,   1.9223E-009,   3.5313E-013,   6.8201E-012,   3.7899E-013,  
398.516,   5.1646E-008,   3.1140E-006,   2.7448E-011,   1.6874E-011,   1.7416E-011,   3.1075E-009,   2.1427E-009,   6.9556E-013,   6.7461E-012,   7.1697E-013,  
404.532,   5.2118E-008,   3.1049E-006,   2.8471E-011,   1.7282E-011,   1.8277E-011,   3.2520E-009,   1.9178E-009,   8.4092E-013,   7.5594E-012,   9.9519E-013,  
410.578,   4.9855E-008,   3.0828E-006,   2.9176E-011,   1.6392E-011,   1.7550E-011,   3.0343E-009,   2.0506E-009,   4.6371E-013,   6.5749E-012,   7.5977E-013,  
416.625,   5.1540E-008,   3.1048E-006,   7.2339E-012,   1.6935E-011,   1.7550E-011,   3.1725E-009,   1.8934E-009,   7.3569E-013,   7.5772E-012,   5.6537E-013,  
422.625,   5.3964E-008,   3.0946E-006,   2.6189E-011,   1.6354E-011,   1.7403E-011,   3.3288E-009,   2.1364E-009,   4.3607E-013,   7.4185E-012,   2.6931E-013,  
428.641,   5.3668E-008,   3.0959E-006,   2.9940E-011,   1.5543E-011,   1.7582E-011,   3.1762E-009,   2.1933E-009,  -6.3582E-013,   7.6200E-012,   4.2893E-013,  
434.657,   5.0545E-008,   3.1189E-006,   2.7514E-011,   1.5815E-011,   1.7199E-011,   3.1942E-009,   2.0199E-009,   2.6039E-013,   8.5394E-012,   6.0282E-013,  
440.641,   5.0982E-008,   3.1184E-006,   2.7383E-011,   1.7600E-011,   1.7397E-011,   3.0172E-009,   1.9991E-009,   5.3773E-013,   5.8579E-012,   5.5824E-013,  
446.641,   5.2538E-008,   3.0883E-006,   2.8087E-011,   1.7530E-011,   1.7672E-011,   3.0759E-009,   2.0000E-009,   3.2192E-013,   7.4131E-012,   6.5633E-013,  
452.641,   5.1934E-008,   3.0735E-006,   2.6636E-011,   1.6853E-011,   1.7283E-011,   3.0054E-009,   2.2249E-009,   1.2146E-012,   6.9869E-012,   5.6359E-013,  
458.641,   5.2308E-008,   3.0530E-006,   2.7563E-011,   1.6403E-011,   1.7334E-011,   3.1427E-009,   2.1328E-009,   3.2727E-013,   7.2624E-012,   5.6894E-013,  
464.641,   5.0568E-008,   3.0646E-006,   2.7609E-011,   1.6041E-011,   1.7704E-011,   3.0659E-009,   2.0985E-009,   4.9225E-013,   7.4051E-012,   6.0015E-013,  
470.641,   5.3622E-008,   3.0723E-006,   6.1771E-012,   1.5866E-011,   1.6492E-011,   3.2023E-009,   2.0912E-009,   6.4295E-013,   7.2776E-012,   5.1097E-013,  
476.641,   4.7504E-008,   3.0557E-006,   2.7849E-011,   1.5502E-011,   1.7001E-011,   3.0379E-009,   2.0099E-009,   6.3493E-013,   5.1820E-012,   2.1759E-013,  
482.672,   5.0974E-008,   3.0643E-006,   2.7949E-011,   1.6089E-011,   1.6969E-011,   3.0244E-009,   2.1960E-009,   4.2001E-013,   4.8199E-012,   5.2078E-013,  
488.688,   5.2278E-008,   3.0530E-006,   2.8268E-011,   1.5244E-011,   1.6752E-011,   3.2204E-009,   1.8166E-009,   8.8462E-013,   7.5558E-012,   5.6091E-013,  
494.735,   4.9940E-008,   3.0370E-006,   2.8250E-011,   1.5380E-011,   1.7527E-011,   2.9386E-009,   2.2204E-009,   5.2613E-013,   7.1973E-012,   5.0741E-013,  
500.719,   4.7954E-008,   3.0685E-006,   2.8969E-011,   1.7209E-011,   1.7972E-011,   3.1545E-009,   1.9042E-009,   6.3136E-013,   8.2888E-012,   9.0067E-013,  
506.735,   4.9732E-008,   3.0696E-006,   2.7347E-011,   1.6256E-011,   1.7324E-011,   3.3595E-009,   1.8040E-009,   7.7582E-013,   6.7835E-012,   5.3327E-013,  
512.735,   4.7080E-008,   3.0521E-006,   2.7515E-011,   1.5089E-011,   1.6851E-011,   3.1247E-009,   1.9964E-009,   5.7161E-013,   7.2571E-012,   4.9938E-013,  
518.735,   4.9551E-008,   3.0464E-006,   2.7354E-011,   1.6389E-011,   1.7573E-011,   3.1861E-009,   2.0840E-009,   7.8028E-013,   5.6483E-012,   6.2066E-013,  
524.735,   4.7893E-008,   3.0377E-006,   2.6944E-011,   1.5618E-011,   1.7428E-011,   3.0506E-009,   1.8338E-009,   1.0077E-013,   8.7097E-012,   3.7364E-013,  
530.735,   5.0024E-008,   3.0580E-006,   2.5904E-011,   1.5885E-011,   1.6922E-011,   3.2150E-009,   1.7127E-009,   5.5021E-013,   8.1399E-012,   1.0951E-012,  
536.735,   5.0191E-008,   3.0285E-006,   2.6628E-011,   1.6091E-011,   1.6982E-011,   3.3117E-009,   2.0334E-009,   9.6398E-013,   8.3200E-012,   6.3314E-013,  
542.735,   5.1764E-008,   3.0482E-006,   2.7488E-011,   1.6463E-011,   1.6819E-011,   3.3631E-009,   1.7091E-009,   8.3824E-013,   6.3189E-012,   6.0996E-013,  
548.750,   5.0810E-008,   3.0430E-006,   1.4991E-011,   1.6053E-011,   1.7237E-011,   3.2276E-009,   2.0885E-009,   9.6131E-013,   2.9401E-012,   6.5009E-013,  
554.766,   4.8696E-008,   3.0537E-006,   2.7995E-011,   1.6045E-011,   1.7673E-011,   3.3749E-009,   2.1120E-009,   5.3237E-013,   8.8078E-012,   8.0882E-013,  
560.797,   5.1575E-008,   3.0453E-006,   2.7477E-011,   1.6233E-011,   1.7060E-011,   3.0714E-009,   2.0777E-009,   4.8511E-013,   7.1028E-012,   4.6460E-013,  
566.844,   4.8646E-008,   3.0612E-006,   9.8645E-012,   1.5702E-011,   1.7310E-011,   3.4508E-009,   1.9765E-009,   6.3403E-013,   9.9822E-012,   8.0436E-013,  
572.875,   4.8612E-008,   3.0454E-006,   1.2424E-011,   1.6757E-011,   1.7662E-011,   3.0804E-009,   1.9901E-009,   6.7595E-013,   7.8893E-012,   7.1518E-013,  
578.891,   4.5662E-008,   3.0293E-006,   2.5643E-011,   1.4438E-011,   1.6989E-011,   3.2710E-009,   1.9395E-009,   5.0473E-013,   7.7814E-012,   4.0485E-013,  
584.985,   4.7779E-008,   3.0066E-006,   7.9767E-012,   1.6778E-011,   1.8036E-011,   2.9485E-009,   1.8374E-009,   6.1085E-013,   8.5367E-012,   6.9200E-013,  
591.032,   4.9346E-008,   3.0290E-006,   8.5394E-012,   1.6070E-011,   1.7357E-011,   3.1509E-009,   1.7227E-009,   1.0478E-012,   8.9371E-012,   5.7518E-013,  
597.078,   4.6263E-008,   3.0311E-006,   2.4495E-011,   1.6041E-011,   1.7095E-011,   3.0181E-009,   1.7769E-009,   4.2001E-013,   7.0555E-012,   5.5110E-013,  
603.094,   4.5872E-008,   3.0204E-006,   7.6423E-012,   1.6529E-011,   1.6529E-011,   3.1743E-009,   1.8509E-009,   5.1900E-013,   8.6901E-012,   6.0550E-013,  
609.078,   4.7014E-008,   3.0257E-006,   2.6802E-011,   1.6131E-011,   1.7259E-011,   3.1192E-009,   1.9828E-009,   6.4563E-013,   9.4811E-012,   4.6103E-013,  
615.141,   4.8481E-008,   3.0123E-006,   2.7263E-011,   1.4494E-011,   1.7191E-011,   3.2014E-009,   2.0687E-009,   2.7377E-013,   6.2003E-012,   5.1989E-013,  
621.188,   4.8186E-008,   3.0211E-006,   1.0112E-012,   1.5909E-011,   1.8009E-011,   3.1021E-009,   2.0063E-009,   7.1162E-013,   8.6865E-012,   7.2143E-013,  
627.235,   4.9801E-008,   2.9932E-006,   2.6439E-011,   1.7027E-011,   1.7642E-011,   3.0407E-009,   1.9756E-009,   4.4855E-013,   8.1096E-012,   3.3530E-013,  
633.282,   4.8370E-008,   3.1634E-006,   2.5663E-011,   1.5767E-011,   1.7813E-011,   2.9630E-009,   2.1942E-009,   8.1149E-013,   1.3813E-012,   1.1236E-013,  
639.344,   5.2666E-008,   3.1546E-006,   8.3441E-012,   1.6849E-011,   1.8641E-011,   3.4517E-009,   1.9214E-009,   6.2244E-013,   8.4021E-012,  -1.4803E-013,  
645.360,   4.7836E-008,   2.9817E-006,   2.5248E-011,   1.5958E-011,   1.7097E-011,   3.0199E-009,   1.7127E-009,   4.6995E-013,   4.9769E-012,   1.2823E-012,  
651.391,   4.2170E-008,   2.7375E-006,   2.5346E-011,   1.6685E-011,   1.6880E-011,   3.1816E-009,   1.6965E-009,   8.4270E-013,   6.7140E-012,   4.3696E-013,  
657.438,   4.0950E-008,   2.5458E-006,   2.5761E-011,   1.5697E-011,   1.7213E-011,   2.9819E-009,   1.6793E-009,   4.0218E-013,   3.5010E-012,   3.9415E-013,  
663.453,   3.9924E-008,   2.4590E-006,   6.8237E-012,   1.5400E-011,   1.5139E-011,   3.0876E-009,   1.9223E-009,   7.9009E-013,   6.1245E-012,   4.6639E-013,  
669.485,   3.4700E-008,   2.4395E-006,   6.5820E-012,   1.9971E-011,   1.8805E-011,   3.1256E-009,   1.7191E-009,   5.7607E-013,   6.8995E-012,   1.0282E-012,  
675.578,   3.6509E-008,   2.4285E-006,   2.5232E-011,   1.6421E-011,   1.6559E-011,   3.4011E-009,   1.6594E-009,   8.9799E-013,   7.2196E-012,   8.0257E-013,  
681.594,   3.6078E-008,   2.4198E-006,   2.5120E-011,   1.5222E-011,   1.6226E-011,   3.0596E-009,   1.9991E-009,   1.3644E-013,   6.9886E-012,   9.9965E-013,  
687.641,   3.5313E-008,   2.4414E-006,   2.3439E-011,   1.5865E-011,   1.7442E-011,   3.0452E-009,   1.6992E-009,   6.7416E-013,   8.6660E-012,   3.4867E-013,  
693.688,   3.6682E-008,   2.4176E-006,   2.6019E-011,   1.4864E-011,   1.6606E-011,   3.4390E-009,   1.9015E-009,   6.7060E-013,   1.1691E-012,   3.3619E-013,  
699.735,   4.6302E-008,   2.3897E-006,   2.4725E-011,   1.5267E-011,   1.6430E-011,   3.2331E-009,   1.8040E-009,   1.4981E-013,   6.7612E-012,   6.7327E-013,  
705.766,   3.5232E-008,   2.3485E-006,   2.2946E-011,   1.4697E-011,   1.3947E-011,   3.2367E-009,   1.8844E-009,   4.5212E-013,   6.7951E-012,   4.4677E-013,  
711.828,   3.5622E-008,   2.3055E-006,   2.3874E-011,   1.4423E-011,   1.5186E-011,   3.1608E-009,   1.6215E-009,   4.5747E-013,   7.4443E-012,   6.5454E-013,  
717.844,   3.0575E-008,   2.1596E-006,   2.4535E-011,   1.4609E-011,   1.6588E-011,   2.8871E-009,   1.7200E-009,   4.8957E-013,   7.3525E-012,   4.6728E-013,  
723.891,   3.0197E-008,   1.7546E-006,   2.5227E-011,   1.5919E-011,   2.1080E-011,   3.4860E-009,   1.7703E-006,   2.5772E-013,   8.9014E-012,   9.0513E-013,  
729.969,   3.3608E-008,   1.7308E-006,   8.3628E-012,   3.7972E-011,   6.3504E-011,   3.2267E-009,   2.7637E-006,   3.4332E-013,   9.2394E-012,   7.4372E-012,  
735.969,   3.5303E-008,   1.7806E-006,   2.7762E-011,   4.6643E-011,   7.1314E-011,   3.3957E-009,   2.9842E-006,   2.9026E-012,   1.0575E-011,   6.1620E-012,  
742.032,   3.6497E-008,   1.8381E-006,   2.9169E-011,   4.7594E-011,   7.4845E-011,   3.5872E-009,   3.0105E-006,   8.0971E-013,   1.1197E-011,   7.9277E-012,  
748.063,   3.6790E-008,   1.9072E-006,   2.6423E-011,   5.1895E-011,   7.4745E-011,   3.6820E-009,   2.9266E-006,   5.9934E-012,   1.1334E-011,   7.6682E-012,  
754.094,   3.9386E-008,   1.9777E-006,   2.7047E-011,   4.9940E-011,   8.3742E-011,   3.4164E-009,   2.7930E-006,   9.8182E-013,   1.1952E-011,   6.8032E-012,  
760.110,   4.1195E-008,   2.0608E-006,   2.7833E-011,   4.9108E-011,   8.9391E-011,   3.4806E-009,   2.6555E-006,   9.0602E-013,   1.0841E-011,   7.7190E-012,  
766.172,   4.1670E-008,   2.1209E-006,   1.2106E-011,   4.7177E-011,   1.0298E-010,   3.2900E-009,   2.4832E-006,   5.3951E-013,   1.1767E-011,   7.4524E-012,  
772.172,   4.2482E-008,   2.1892E-006,   2.8433E-011,   4.8047E-011,   1.0908E-010,   3.3948E-009,   2.3048E-006,   7.3926E-013,   1.1299E-011,   9.4508E-012,  
778.219,   4.2686E-008,   2.2820E-006,   2.7166E-011,   4.6464E-011,   1.1566E-010,   3.4580E-009,   2.1269E-006,   6.6525E-013,   1.0386E-011,   6.5811E-012,  
784.250,   4.4189E-008,   2.3431E-006,   2.7511E-011,   4.2931E-011,   1.2268E-010,   3.6016E-009,   1.9361E-006,   7.8563E-013,   9.9707E-012,   5.7848E-012,  
790.313,   4.2990E-008,   2.4285E-006,   2.7936E-011,   4.0800E-011,   1.3056E-010,   3.4011E-009,   1.7430E-006,   4.4677E-013,   1.0237E-011,   7.5522E-012,  
796.313,   4.4890E-008,   2.4825E-006,   2.8444E-011,   3.8030E-011,   1.3665E-010,   3.2150E-009,   1.5406E-006,   1.0014E-012,   8.8221E-012,   6.0202E-012,  
802.344,   4.4446E-008,   2.5524E-006,   2.8545E-011,   3.6914E-011,   1.3982E-010,   3.3288E-009,   1.3466E-006,   1.7122E-013,   8.5082E-012,   9.4169E-013,  
808.407,   4.5150E-008,   2.6377E-006,   8.2897E-012,   3.4949E-011,   1.3457E-010,   3.6468E-009,   1.1496E-006,   4.7619E-013,   7.1715E-012,   7.8608E-012,  
814.453,   4.6473E-008,   2.7055E-006,   2.4956E-011,   3.1639E-011,   1.2306E-010,   3.4526E-009,   9.6850E-007,   1.9975E-013,   7.1643E-012,   9.8449E-013,  
820.453,   4.9286E-008,   2.7457E-006,   9.1003E-012,   2.8698E-011,   1.1007E-010,   3.3631E-009,   7.8210E-007,   8.4716E-014,   6.6257E-012,   5.7536E-012,  
826.516,   4.6933E-008,   2.7971E-006,   2.6863E-011,   2.5616E-011,   9.4708E-011,   3.3631E-009,   6.0653E-007,   3.2014E-013,   6.4340E-012,   9.3990E-013,  
832.578,   4.3504E-008,   2.8199E-006,   8.4226E-012,   2.4694E-011,   7.5273E-011,   3.4354E-009,   4.6076E-007,   4.8690E-013,   5.1677E-012,   1.2895E-012,  
838.641,   4.7295E-008,   2.8564E-006,   2.5863E-011,   2.2049E-011,   5.9971E-011,   3.3270E-009,   3.3229E-007,   2.4166E-013,   6.1067E-012,   6.1442E-013,  
