65.938,   5.7660E-008,   3.2294E-006,   3.3241E-011,   1.8184E-011,   1.9720E-011,   2.5547E-009,   2.1319E-009,   5.0830E-013,   3.8916E-012,   7.1072E-013,  
71.969,   5.5414E-008,   3.2294E-006,   3.2496E-011,   1.9287E-011,   2.0057E-011,   2.5998E-009,   2.1048E-009,   4.4766E-013,   7.7020E-012,   3.9059E-013,  
78.000,   6.0284E-008,   3.2248E-006,   1.1367E-011,   1.7879E-011,   2.0508E-011,   2.7949E-009,   2.0768E-009,   6.4473E-013,   9.5604E-012,   1.1379E-012,  
84.047,   6.0232E-008,   3.2333E-006,   3.2094E-011,   1.7975E-011,   2.3235E-011,   2.4589E-009,   1.8573E-009,   3.5224E-013,   4.8172E-012,   6.7372E-012,  
90.094,   5.8743E-008,   3.2231E-006,   3.2802E-011,   1.3811E-011,   2.2890E-011,   2.3857E-009,   2.1491E-009,   4.7798E-013,   7.1688E-012,   8.0079E-013,  
96.141,   5.9307E-008,   3.2347E-006,   3.1924E-011,   1.8241E-011,   2.0680E-011,   2.5592E-009,   2.1554E-009,   1.7835E-013,   3.9273E-012,   1.1762E-012,  
102.203,   5.7165E-008,   3.2245E-006,   3.1892E-011,   1.5787E-011,   2.0188E-011,   2.5113E-009,   2.1039E-009,   7.3480E-013,   8.1443E-012,   9.2118E-013,  
108.203,   5.7753E-008,   3.2094E-006,   3.1975E-011,   1.8550E-011,   1.9567E-011,   2.5248E-009,   2.0090E-009,   8.4538E-013,   8.0534E-012,   9.7379E-013,  
114.219,   5.7556E-008,   3.2236E-006,   1.0210E-011,   1.8066E-011,   1.9496E-011,   2.2954E-009,   2.0163E-009,   5.6091E-013,   7.8527E-012,   6.4741E-013,  
120.297,   5.7583E-008,   3.2161E-006,   3.1880E-011,   1.7518E-011,   1.9830E-011,   2.7281E-009,   2.1563E-009,   1.8459E-013,   8.6179E-012,   5.4308E-013,  
126.344,   5.8016E-008,   3.2188E-006,   3.2150E-011,   1.4017E-011,   1.8699E-011,   2.5962E-009,   1.7859E-009,   8.6500E-013,   7.8813E-012,   8.5786E-013,  
132.406,   5.7973E-008,   3.2204E-006,   3.1355E-011,   1.7938E-011,   1.8970E-011,   2.8374E-009,   2.3415E-009,   6.1468E-012,   7.7101E-012,   7.9901E-013,  
138.438,   5.8678E-008,   3.2137E-006,   3.1760E-011,   1.7188E-011,   2.0083E-011,   2.8455E-009,   1.9250E-009,   5.4843E-013,   4.7869E-012,   5.3327E-013,  
144.453,   5.7360E-008,   3.2171E-006,   3.1767E-011,   1.8063E-011,   1.9207E-011,   2.3893E-009,   2.2900E-009,   5.1008E-013,   6.4456E-012,   5.9123E-013,  
150.500,   5.3030E-008,   3.2046E-006,   3.3291E-011,   1.8903E-011,   1.9601E-011,   2.5059E-009,   2.0605E-009,   3.9148E-013,   8.9425E-012,   6.9467E-013,  
156.547,   5.3220E-008,   3.1882E-006,   1.0676E-011,   1.8342E-011,   1.9446E-011,   2.4318E-009,   1.8600E-009,   3.8969E-013,   7.0680E-012,   6.6881E-013,  
162.594,   5.4331E-008,   3.1863E-006,   3.1840E-011,   1.8267E-011,   1.5476E-011,   2.6947E-009,   1.8437E-009,   5.6359E-013,   6.1040E-012,   1.1307E-012,  
168.625,   5.6237E-008,   3.2008E-006,   3.3829E-011,   1.8142E-011,   1.9836E-011,   2.6784E-009,   1.8067E-009,   7.7761E-013,   7.6913E-012,   8.6500E-013,  
174.625,   4.9243E-008,   3.1996E-006,   3.2137E-011,   1.7493E-011,   2.0698E-011,   2.2846E-009,   1.9765E-009,   5.6002E-013,   8.9273E-012,   5.0295E-013,  
180.688,   5.0188E-008,   3.1837E-006,   8.8363E-012,   1.8196E-011,   1.9768E-011,   2.5808E-009,   1.8031E-009,   3.8167E-013,   5.0259E-012,   8.6500E-013,  
186.703,   5.1750E-008,   3.2021E-006,   9.5373E-012,   1.7442E-011,   1.9874E-011,   2.7254E-009,   1.7389E-009,   5.7161E-013,   7.1902E-012,   5.9480E-013,  
192.750,   5.5058E-008,   3.1967E-006,   3.2799E-011,   1.7688E-011,   1.9842E-011,   2.4164E-009,   1.9584E-009,   3.5848E-013,   8.7516E-012,   5.4263E-012,  
198.828,   5.2637E-008,   3.1751E-006,   3.3119E-011,   1.8263E-011,   1.9344E-011,   2.8509E-009,   1.9621E-009,   5.2346E-013,   7.6039E-012,   7.8474E-013,  
204.860,   5.3170E-008,   3.1611E-006,   3.1448E-011,   1.8093E-011,   1.6628E-011,   2.6631E-009,   1.7191E-009,   4.6193E-013,   7.6459E-012,   7.0314E-012,  
210.860,   5.3885E-008,   3.1964E-006,   9.1065E-012,   1.9179E-011,   1.9354E-011,   2.5944E-009,   1.9015E-009,   8.2130E-013,   9.1315E-012,   1.0594E-012,  
216.875,   4.8811E-008,   3.1900E-006,   3.4616E-011,   1.7813E-011,   1.9478E-011,   2.6242E-009,   2.1527E-009,   3.6562E-013,   5.3853E-012,   7.2588E-013,  
222.906,   4.8354E-008,   3.1630E-006,   3.3134E-011,   1.7720E-011,   1.8833E-011,   2.6242E-009,   1.8338E-009,   8.7302E-013,   3.3637E-012,   1.2128E-012,  
228.985,   5.2155E-008,   3.1862E-006,   8.8738E-012,   1.7328E-011,   1.9248E-011,   2.2674E-009,   2.2818E-009,   3.8078E-013,   5.8748E-012,   7.3123E-013,  
234.969,   5.5442E-008,   3.1950E-006,   3.0505E-011,   1.9283E-011,   2.0136E-011,   2.6098E-009,   1.7425E-009,   1.0335E-012,   9.1788E-012,   6.3047E-013,  
240.969,   4.8835E-008,   3.1724E-006,   3.3471E-011,   1.8981E-011,   2.0524E-011,   2.6622E-009,   1.9151E-009,   8.3022E-013,   7.9152E-012,   8.3646E-013,  
247.031,   5.1043E-008,   3.1794E-006,   3.2867E-011,   2.0308E-011,   2.0201E-011,   2.5438E-009,   1.8031E-009,   4.0485E-013,   8.9532E-012,   5.2346E-013,  
253.047,   4.9285E-008,   3.1902E-006,   3.4143E-011,   2.3747E-011,   1.9594E-011,   2.8889E-009,   1.7326E-009,   5.3951E-013,   8.7748E-012,   5.7910E-012,  
259.078,   5.1543E-008,   3.1693E-006,   3.3082E-011,   2.7356E-011,   1.9178E-011,   2.5763E-009,   1.8175E-009,   1.0487E-012,   7.5478E-012,   6.5009E-013,  
265.110,   5.4773E-008,   3.1659E-006,   3.2369E-011,   2.6216E-011,   1.8916E-011,   2.9603E-009,   1.9449E-009,   5.7518E-013,   4.0566E-012,   8.1328E-013,  
271.125,   4.9612E-008,   3.1718E-006,   3.3333E-011,   2.2510E-011,   2.0058E-011,   2.4743E-009,   1.9485E-009,   5.0473E-013,   7.4149E-012,   1.2493E-012,  
277.141,   4.7819E-008,   3.1745E-006,   3.0349E-011,   1.8488E-011,   1.9124E-011,   2.5845E-009,   1.5113E-009,   3.9594E-013,   6.7978E-012,   7.2499E-013,  
283.172,   5.3452E-008,   3.1870E-006,   6.2975E-012,   1.8252E-011,   1.9334E-011,   2.7353E-009,   1.5854E-009,   4.7887E-013,   7.3534E-012,   6.2155E-013,  
289.250,   5.1060E-008,   3.1654E-006,   2.9897E-011,   1.8063E-011,   1.9356E-011,   2.3857E-009,   1.9223E-009,   3.4957E-013,   6.6435E-012,   5.8945E-013,  
295.281,   4.7936E-008,   3.1800E-006,   3.1968E-011,   1.7379E-011,   1.9008E-011,   2.4228E-009,   1.8365E-009,   3.0855E-013,   8.7160E-012,   6.9155E-012,  
301.266,   5.1835E-008,   3.1553E-006,   3.0735E-011,   1.3287E-011,   1.9303E-011,   2.6224E-009,   1.7218E-009,   6.3938E-013,   8.5635E-012,   5.6091E-013,  
307.313,   5.2061E-008,   3.1614E-006,   3.1609E-011,   1.6995E-011,   1.9939E-011,   3.0136E-009,   1.6612E-009,   7.8385E-013,   7.8287E-012,   2.7466E-013,  
313.360,   5.2538E-008,   3.1825E-006,   3.0943E-011,   1.7846E-011,   1.9044E-011,   2.3406E-009,   1.6089E-009,   5.9123E-013,   6.6747E-012,   7.3971E-012,  
319.375,   5.1935E-008,   3.1663E-006,   2.9561E-011,   1.7905E-011,   1.9077E-011,   2.3270E-009,   1.6712E-009,   7.9544E-013,   6.1575E-012,   4.9403E-013,  
325.422,   5.0314E-008,   3.1433E-006,   3.1935E-011,   1.5496E-011,   1.9730E-011,   2.7814E-009,   1.8437E-009,   5.9123E-013,   8.4716E-012,   1.1762E-012,  
331.453,   5.0114E-008,   3.1688E-006,   3.0692E-011,   1.6506E-011,   1.9211E-011,   2.6043E-009,   1.9548E-009,   3.3441E-013,   6.4366E-012,   8.7748E-013,  
337.485,   5.0748E-008,   3.1539E-006,   2.9199E-011,   1.7702E-011,   1.9521E-011,   2.6125E-009,   1.8166E-009,   5.6091E-013,   8.7855E-012,   5.1186E-013,  
343.500,   5.1804E-008,   3.1522E-006,   3.1362E-011,   1.7842E-011,   1.9030E-011,   2.6874E-009,   1.8898E-009,   3.2371E-013,   9.1699E-012,   8.8907E-013,  
349.516,   5.1687E-008,   3.1586E-006,   3.1011E-011,   1.6909E-011,   1.9853E-011,   2.6522E-009,   2.1500E-009,   9.0869E-013,   7.3828E-012,   5.7964E-013,  
355.531,   5.2039E-008,   3.1388E-006,   2.9194E-011,   1.7412E-011,   1.9074E-011,   3.0506E-009,   1.6784E-009,   5.2078E-013,   7.2464E-012,   8.3379E-013,  
361.594,   5.0722E-008,   3.1498E-006,   7.5112E-012,   1.6800E-011,   1.9118E-011,   2.8193E-009,   1.7832E-009,   5.1008E-013,   4.8716E-012,   5.8499E-013,  
367.656,   4.8192E-008,   3.1552E-006,   2.9709E-011,   1.7061E-011,   1.9196E-011,   2.7724E-009,   1.6585E-009,   2.9071E-013,   5.2337E-012,   8.7213E-013,  
373.735,   5.0536E-008,   3.1626E-006,   7.8483E-012,   1.7035E-011,   1.8518E-011,   2.9530E-009,   1.7498E-009,   3.1925E-013,   7.4720E-012,   6.1201E-012,  
379.813,   5.1304E-008,   3.1593E-006,   3.0797E-011,   1.7183E-011,   1.9577E-011,   3.0407E-009,   1.7823E-009,   3.3797E-013,   5.6742E-012,   5.7429E-013,  
385.844,   4.9586E-008,   3.1618E-006,   2.9877E-011,   1.6941E-011,   1.9565E-011,   3.0063E-009,   2.1156E-009,   5.8766E-013,   6.4866E-012,   8.7035E-013,  
391.813,   4.8743E-008,   3.1656E-006,   2.9539E-011,   1.6718E-011,   1.9157E-011,   2.5890E-009,   1.6956E-009,   3.5581E-013,   7.8224E-012,   8.4984E-013,  
397.860,   5.3229E-008,   3.1577E-006,   3.6285E-012,   1.7176E-011,   1.9016E-011,   2.8717E-009,   1.7290E-009,   3.0498E-013,   8.1943E-012,   5.1186E-013,  
403.906,   5.0052E-008,   3.1544E-006,   2.7677E-011,   1.6349E-011,   1.5846E-011,   2.7109E-009,   1.4652E-009,   3.6562E-013,   8.3637E-012,   3.8791E-013,  
409.969,   4.9320E-008,   3.1467E-006,   2.9287E-011,   1.7213E-011,   1.8583E-011,   2.6360E-009,   1.6549E-009,   5.8766E-013,   7.2517E-012,   5.0741E-013,  
415.985,   4.7479E-008,   3.1494E-006,   2.9702E-011,   1.7386E-011,   1.8880E-011,   2.8970E-009,   1.6658E-009,  -4.1912E-014,   8.1631E-012,   5.8945E-013,  
422.000,   5.0801E-008,   3.1416E-006,   6.6079E-012,   1.7389E-011,   1.8618E-011,   3.0009E-009,   1.6585E-009,   5.6448E-013,   8.5858E-012,   9.3366E-013,  
428.078,   4.9066E-008,   3.1153E-006,   3.0173E-011,   1.6962E-011,   1.5670E-011,   2.9350E-009,   1.7931E-009,   1.1040E-012,   8.2059E-012,   8.2130E-013,  
434.141,   4.8366E-008,   3.1297E-006,   2.9559E-011,   1.7131E-011,   1.8988E-011,   3.1626E-009,   1.6215E-009,   2.7020E-013,   7.4577E-012,   8.8462E-013,  
440.203,   4.9733E-008,   3.1379E-006,   2.8873E-011,   1.7058E-011,   1.8671E-011,   2.7435E-009,   1.8130E-009,   9.0513E-013,   8.2719E-012,   9.3009E-013,  
446.266,   4.6897E-008,   3.1589E-006,   6.5142E-012,   1.6582E-011,   1.8683E-011,   2.9765E-009,   1.7823E-009,   7.3926E-013,   6.9601E-012,   4.3785E-013,  
452.313,   5.4091E-008,   3.1399E-006,   3.0163E-011,   1.6785E-011,   1.8967E-011,   2.9115E-009,   2.0172E-009,   2.0421E-013,   7.8536E-012,   8.8105E-013,  
458.391,   4.5881E-008,   3.1472E-006,   2.7972E-011,   1.6329E-011,   1.9140E-011,   2.8726E-009,   1.8238E-009,   4.7263E-013,   8.0650E-012,   5.1998E-012,  
464.406,   5.0233E-008,   3.1480E-006,   2.7050E-011,   1.6695E-011,   1.8324E-011,   2.7498E-009,   1.6486E-009,   4.8154E-013,   7.2116E-012,   7.7181E-012,  
470.469,   5.1500E-008,   3.1439E-006,   2.8817E-011,   1.7196E-011,   1.9489E-011,   2.8591E-009,   1.6920E-009,   4.1199E-013,   6.5704E-012,   4.6282E-013,  
476.516,   4.9768E-008,   3.1196E-006,   2.7538E-011,   1.6739E-011,   1.9326E-011,   2.9648E-009,   1.9855E-009,   6.5900E-013,   5.4896E-012,   5.0473E-013,  
482.578,   4.9761E-008,   3.1443E-006,   2.8758E-011,   1.6766E-011,   1.8786E-011,   2.8266E-009,   1.6992E-009,   2.2650E-013,   7.0092E-012,   6.6703E-013,  
488.641,   5.0666E-008,   3.1528E-006,   2.7923E-011,   1.6429E-011,   1.8694E-011,   2.9115E-009,   1.5411E-009,   5.1365E-013,   5.4441E-012,   6.4206E-013,  
494.656,   5.2536E-008,   3.1464E-006,   2.6265E-011,   1.6319E-011,   1.8322E-011,   3.0416E-009,   1.8771E-009,   5.7340E-013,   5.6929E-012,   5.3773E-013,  
500.672,   5.0991E-008,   3.1299E-006,   2.6798E-011,   1.3755E-011,   1.8396E-011,   2.8618E-009,   1.6314E-009,   1.3198E-013,   7.2633E-012,   7.7136E-013,  
506.735,   4.9425E-008,   3.1386E-006,   2.6066E-011,   1.6307E-011,   1.8957E-011,   2.8934E-009,   1.9015E-009,   3.2816E-013,   4.2857E-012,   6.0461E-013,  
512.750,   4.6958E-008,   3.1254E-006,   2.7534E-011,   1.6275E-011,   1.8966E-011,   2.7940E-009,   1.8537E-009,   7.0270E-013,   7.7859E-012,   6.8219E-013,  
518.797,   4.8549E-008,   3.1348E-006,   2.6105E-011,   1.6801E-011,   1.8419E-011,   3.0650E-009,   1.6748E-009,   2.8982E-013,   7.0662E-012,   6.9021E-013,  
524.797,   5.0222E-008,   3.1419E-006,   2.8350E-011,   1.6407E-011,   1.9283E-011,   2.8410E-009,   1.8031E-009,   3.9505E-013,   6.8094E-012,   4.6014E-013,  
530.875,   4.6069E-008,   3.1203E-006,   6.5276E-012,   1.7381E-011,   1.9731E-011,   3.1328E-009,   1.8600E-009,   5.0027E-013,   7.7163E-012,   4.9046E-013,  
536.938,   4.8641E-008,   3.1417E-006,   2.7033E-011,   1.5853E-011,   1.8412E-011,   2.9133E-009,   1.7931E-009,   1.6141E-013,   8.3512E-012,   7.1518E-013,  
543.000,   4.7740E-008,   3.1370E-006,   7.8019E-012,   1.7517E-011,   1.8914E-011,   2.7642E-009,   1.8808E-009,   3.4957E-013,   6.3145E-012,   4.6460E-013,  
549.078,   5.0367E-008,   3.1207E-006,   9.3928E-012,   1.6277E-011,   1.9798E-011,   2.9070E-009,   1.6992E-009,   3.8791E-013,   9.2867E-012,   6.9111E-013,  
555.125,   4.8458E-008,   3.1215E-006,   7.7003E-012,   1.7499E-011,   1.8593E-011,   3.1608E-009,   1.5348E-009,   1.0407E-012,   9.0834E-012,   6.2958E-013,  
561.172,   4.6266E-008,   3.1112E-006,   2.7344E-011,   1.6284E-011,   1.8686E-011,   2.9033E-009,   1.8094E-009,   4.9225E-013,   8.4226E-012,   1.0219E-012,  
567.172,   4.8815E-008,   3.1266E-006,   6.7853E-012,   1.6133E-011,   1.8476E-011,   3.0967E-009,   1.5754E-009,   7.2321E-013,   7.4586E-012,   7.0448E-013,  
573.219,   4.4879E-008,   3.1196E-006,   2.7467E-011,   1.6744E-011,   1.8869E-011,   3.0099E-009,   1.8031E-009,   4.8065E-013,   7.8198E-012,   5.9123E-013,  
579.281,   4.8389E-008,   3.1223E-006,   2.7370E-011,   1.7295E-011,   1.8880E-011,   3.1834E-009,   1.7389E-009,   5.3594E-013,   8.2166E-012,   4.8422E-013,  
585.313,   4.5286E-008,   3.1003E-006,   2.7206E-011,   1.6666E-011,   1.8492E-011,   3.1653E-009,   1.7435E-009,   3.4422E-013,   7.4122E-012,   6.8665E-013,  
591.360,   4.8677E-008,   3.1320E-006,   2.5063E-011,   1.6053E-011,   1.8986E-011,   3.3451E-009,   1.8744E-009,   5.4129E-013,   6.7925E-012,   7.9366E-013,  
597.391,   4.4915E-008,   3.1104E-006,   6.9298E-012,   1.6245E-011,   1.8668E-011,   3.1861E-009,   1.5682E-009,   6.7416E-013,   6.7925E-012,   8.6232E-013,  
603.438,   4.5626E-008,   3.1137E-006,   2.6179E-011,   1.6718E-011,   1.8946E-011,   2.8790E-009,   1.4381E-009,   5.9658E-013,   8.1033E-012,   4.0485E-013,  
609.485,   5.0024E-008,   3.1069E-006,   2.7164E-011,   1.7884E-011,   1.8638E-011,   2.8112E-009,   1.8609E-009,   3.0230E-013,   8.0632E-012,   5.3327E-013,  
615.563,   4.7136E-008,   3.1351E-006,   2.5998E-011,   1.7170E-011,   1.8809E-011,   2.8293E-009,   1.7019E-009,   3.2995E-013,   8.3441E-012,   7.0627E-013,  
621.563,   5.0103E-008,   3.1524E-006,   2.4697E-011,   1.5978E-011,   1.8824E-011,   3.0587E-009,   1.8708E-009,   5.7250E-013,   7.0092E-012,   5.9212E-013,  
627.563,   4.6735E-008,   2.9682E-006,   2.5767E-011,   1.6460E-011,   1.8366E-011,   2.8130E-009,   1.6820E-009,   3.0052E-013,   8.3753E-012,   4.7441E-013,  
633.594,   4.2853E-008,   2.7476E-006,   2.7423E-011,   1.6034E-011,   1.8296E-011,   2.8762E-009,   1.5420E-009,   1.5873E-013,   7.1376E-012,   6.8130E-013,  
639.672,   3.9879E-008,   2.6570E-006,   2.4434E-011,   1.5683E-011,   1.8267E-011,   2.9810E-009,   1.4210E-009,   5.6448E-013,   6.9387E-012,  -5.8499E-013,  
645.703,   3.9986E-008,   2.6093E-006,   2.5591E-011,   1.5681E-011,   1.8844E-011,   2.9702E-009,   1.5818E-009,   6.0461E-013,   8.7088E-012,   6.7862E-013,  
651.750,   3.8684E-008,   2.6267E-006,   6.6623E-012,   1.5960E-011,   1.8146E-011,   2.7534E-009,   1.4490E-009,   7.9366E-013,   6.3127E-012,   8.3914E-013,  
657.797,   3.8500E-008,   2.6376E-006,   2.4413E-011,   2.3795E-011,   1.6200E-011,   2.9070E-009,   1.7091E-009,   4.0664E-013,   7.3534E-012,   4.3607E-013,  
663.813,   3.7016E-008,   2.6150E-006,   2.6098E-011,   1.6696E-011,   1.8403E-011,   3.1183E-009,   1.4715E-009,   4.6817E-013,   7.4871E-012,   3.0319E-013,  
669.844,   3.7470E-008,   2.6057E-006,   2.6233E-011,   1.6663E-011,   1.8566E-011,   2.9079E-009,   1.5863E-009,   5.0919E-013,   8.3307E-012,   6.2155E-013,  
675.891,   3.8704E-008,   2.5686E-006,   2.5779E-011,   1.3789E-011,   1.7100E-011,   2.9982E-009,   1.4616E-009,   2.3988E-013,   8.1970E-012,   8.1417E-013,  
681.938,   3.5953E-008,   2.5314E-006,   2.6613E-011,   1.5677E-011,   1.8075E-011,   3.0334E-009,   1.5384E-009,   2.8358E-013,   7.2374E-012,   3.8969E-013,  
687.969,   3.5180E-008,   2.4281E-006,   6.6212E-012,   1.4678E-011,   1.8903E-011,   2.9295E-009,   1.3713E-009,   6.4295E-013,   6.6578E-012,   3.6294E-013,  
694.031,   3.4755E-008,   2.2713E-006,   2.5889E-011,   1.4175E-011,   1.8275E-011,   2.7715E-009,   5.6544E-007,   5.9569E-013,   7.4684E-012,   7.5353E-013,  
700.047,   3.5049E-008,   1.9613E-006,   4.1056E-012,   4.5206E-011,   5.5931E-011,   3.3631E-009,   2.1806E-006,   7.0002E-013,   1.0805E-011,   7.7582E-012,  
706.110,   3.4788E-008,   2.0067E-006,   3.0906E-011,   6.9556E-011,   7.6348E-011,   3.3008E-009,   2.5071E-006,   3.2638E-012,   1.5460E-011,   7.9009E-012,  
712.188,   3.9260E-008,   2.0752E-006,   3.0243E-011,   7.7575E-011,   8.0476E-011,   3.3035E-009,   2.5016E-006,   7.2036E-012,   1.6514E-011,   7.1706E-012,  
718.235,   4.0136E-008,   2.1527E-006,   3.0229E-011,   7.9771E-011,   7.7380E-011,   3.4869E-009,   2.4095E-006,   3.2397E-012,   1.7320E-011,   8.8069E-012,  
724.281,   4.0432E-008,   2.2552E-006,   3.1275E-011,   7.9619E-011,   7.5157E-011,   3.0903E-009,   2.2824E-006,   3.3762E-012,   1.7065E-011,   7.9205E-012,  
730.313,   4.1929E-008,   2.3376E-006,   2.8866E-011,   7.5545E-011,   7.2220E-011,   3.6965E-009,   2.1077E-006,   8.6054E-013,   1.6999E-011,   8.9835E-012,  
736.344,   4.2623E-008,   2.4245E-006,   9.8717E-012,   7.0122E-011,   6.8006E-011,   3.2078E-009,   1.9195E-006,   3.4368E-012,   1.5730E-011,   8.0891E-012,  
742.438,   4.1703E-008,   2.5221E-006,   2.8875E-011,   6.6927E-011,   6.4143E-011,   2.9503E-009,   1.7214E-006,   3.3191E-012,   1.4751E-011,   8.8631E-012,  
748.453,   4.7091E-008,   2.6216E-006,   2.9368E-011,   6.3002E-011,   5.7888E-011,   3.5276E-009,   1.5091E-006,   1.0139E-012,   1.3560E-011,   7.2999E-012,  
754.485,   4.2799E-008,   2.7092E-006,   9.5497E-012,   5.7438E-011,   5.4703E-011,   3.2141E-009,   1.2958E-006,   5.4218E-013,   1.2468E-011,   6.4215E-012,  
760.531,   4.6528E-008,   2.7974E-006,   9.1779E-012,   5.1026E-011,   4.8546E-011,   3.4101E-009,   1.0852E-006,   8.1506E-013,   1.1185E-011,   6.2788E-012,  
766.547,   4.6925E-008,   2.8538E-006,   8.0133E-012,   4.4375E-011,   4.5292E-011,   2.9422E-009,   8.8173E-007,   7.1697E-013,   9.5373E-012,   7.8429E-012,  
772.578,   4.9185E-008,   2.9157E-006,   2.9265E-011,   4.0983E-011,   3.9503E-011,   3.2737E-009,   6.8199E-007,   3.9861E-013,   9.5007E-012,   6.2173E-012,  
778.656,   4.4846E-008,   2.9749E-006,   9.1502E-012,   3.4932E-011,   3.3755E-011,   2.9855E-009,   4.9852E-007,  -2.2294E-014,   7.7350E-012,   7.9036E-012,  
784.688,   4.7383E-008,   2.9980E-006,   1.1439E-011,   3.1859E-011,   3.1522E-011,   3.1960E-009,   3.4719E-007,   7.8563E-013,   6.1887E-012,   7.9170E-012,  
790.735,   4.7998E-008,   3.0336E-006,   2.8541E-011,   2.7028E-011,   2.3833E-011,   3.0199E-009,   2.2196E-007,   1.5784E-013,   7.7752E-012,   7.2392E-012,  
796.735,   4.4542E-008,   3.0460E-006,   2.7231E-011,   2.3227E-011,   2.3217E-011,   2.7823E-009,   1.3460E-007,  -4.1823E-013,   5.3398E-012,   8.8105E-013,  
802.813,   4.5642E-008,   3.0233E-006,   2.7568E-011,   2.1769E-011,   2.1759E-011,   3.2755E-009,   8.0380E-008,   2.1313E-013,   5.0946E-012,   7.4194E-013,  
808.860,   4.5429E-008,   3.0128E-006,   2.4946E-011,   1.8507E-011,   1.9914E-011,   3.0524E-009,   4.9818E-008,   8.3289E-013,   6.4750E-012,   5.2702E-013,  
814.922,   4.5388E-008,   3.0201E-006,   2.5319E-011,   1.8900E-011,   1.9186E-011,   2.9015E-009,   3.3835E-008,   2.8001E-013,   8.1408E-012,   6.8130E-013,  
820.985,   4.5224E-008,   2.9931E-006,   2.6773E-011,   1.8124E-011,   1.9462E-011,   3.1310E-009,   2.4538E-008,   5.5021E-013,   6.8700E-012,   9.6666E-013,  
827.000,   4.5063E-008,   3.0287E-006,   2.5447E-011,   1.8354E-011,   1.7164E-011,   3.0090E-009,   1.8858E-008,   6.7951E-013,   7.5531E-012,   6.7862E-013,  
833.063,   4.4695E-008,   3.0197E-006,   2.6245E-011,   1.7409E-011,   1.9676E-011,   3.0705E-009,   1.5302E-008,   6.1085E-013,   7.4176E-012,   2.5326E-013,  
