712.766,   3.8044E-008,   1.6824E-006,   2.8336E-011,   1.4200E-010,   1.0799E-010,   3.5131E-009,   2.9912E-006,   3.6401E-012,   3.4937E-011,   9.2635E-012,  
718.766,   3.7646E-008,   1.7744E-006,   6.9753E-012,   1.3840E-010,   1.0436E-010,   3.3957E-009,   2.8729E-006,   3.8818E-012,   3.5221E-011,   9.9555E-012,  
724.797,   4.0096E-008,   1.8491E-006,   6.0889E-012,   1.3139E-010,   9.9806E-011,   3.7191E-009,   2.7261E-006,   3.4725E-012,   3.4794E-011,   9.3339E-012,  
730.844,   3.9658E-008,   1.9169E-006,   2.8013E-011,   1.2327E-010,   9.5889E-011,   3.3388E-009,   2.5618E-006,   3.3592E-012,   3.3129E-011,   8.1551E-012,  
736.891,   3.9782E-008,   2.0009E-006,   2.7862E-011,   1.2075E-010,   9.3640E-011,   3.4029E-009,   2.4147E-006,   3.3869E-012,   3.1349E-011,   7.9776E-012,  
742.922,   4.2877E-008,   2.0661E-006,   9.8467E-012,   1.1337E-010,   8.9562E-011,   3.2358E-009,   2.2547E-006,   3.0632E-012,   2.9906E-011,   8.0953E-012,  
749.000,   4.2649E-008,   2.1390E-006,   2.4981E-011,   1.0837E-010,   8.6406E-011,   3.3415E-009,   2.1122E-006,   5.1935E-012,   2.9056E-011,   8.3673E-012,  
755.016,   4.3182E-008,   2.1981E-006,   2.7052E-011,   1.0263E-010,   8.4125E-011,   3.4779E-009,   1.9648E-006,   2.9900E-012,   2.7227E-011,   9.3616E-012,  
761.047,   4.6000E-008,   2.2703E-006,   7.7475E-012,   9.6348E-011,   8.2991E-011,   3.5763E-009,   1.8417E-006,   3.0846E-012,   2.6121E-011,   8.0106E-012,  
767.078,   4.3406E-008,   2.3155E-006,   9.3313E-012,   9.1948E-011,   8.0860E-011,   3.4896E-009,   1.7042E-006,   8.5893E-012,   2.5296E-011,   6.9102E-012,  
773.157,   4.5498E-008,   2.3862E-006,   2.5390E-011,   8.7740E-011,   8.2107E-011,   3.8482E-009,   1.5869E-006,   3.0346E-012,   2.3861E-011,   8.1622E-012,  
779.203,   4.5720E-008,   2.4629E-006,   8.9862E-012,   8.2129E-011,   8.1734E-011,   3.2322E-009,   1.4588E-006,   2.8982E-012,   2.2514E-011,   8.5465E-012,  
785.235,   4.7198E-008,   2.4951E-006,   8.7605E-012,   7.6898E-011,   7.8324E-011,   3.5276E-009,   1.3274E-006,   1.1423E-012,   2.2469E-011,   7.6985E-012,  
791.250,   4.9491E-008,   2.5807E-006,   2.7277E-011,   7.1179E-011,   7.5132E-011,   3.4986E-009,   1.1888E-006,   1.0576E-012,   2.0823E-011,   6.8183E-012,  
797.297,   4.7124E-008,   2.6485E-006,   7.6922E-012,   6.6617E-011,   7.0601E-011,   3.4101E-009,   1.0427E-006,   9.8092E-013,   2.0009E-011,   6.7684E-012,  
803.328,   4.9630E-008,   2.7022E-006,   2.5477E-011,   5.9703E-011,   6.3742E-011,   3.8229E-009,   8.7984E-007,   6.9039E-012,   1.8244E-011,   6.4857E-012,  
809.328,   4.9011E-008,   2.7339E-006,   6.4251E-012,   5.3083E-011,   5.4729E-011,   3.5592E-009,   7.1562E-007,   7.2053E-013,   1.6428E-011,   8.0935E-012,  
815.344,   5.1463E-008,   2.7938E-006,   2.6134E-011,   4.8160E-011,   4.8459E-011,   3.6296E-009,   5.5240E-007,   3.3351E-013,   1.6043E-011,   7.9651E-012,  
821.391,   4.9547E-008,   2.8417E-006,   2.5018E-011,   4.1304E-011,   4.2991E-011,   3.8699E-009,   4.0511E-007,   4.4142E-013,   1.3347E-011,   1.1084E-012,  
827.469,   4.9910E-008,   2.8621E-006,   2.5943E-011,   3.6259E-011,   3.6325E-011,   3.5682E-009,   2.7265E-007,   2.7823E-013,   1.1446E-011,   1.0237E-012,  
833.532,   5.1045E-008,   2.8663E-006,   2.4448E-011,   3.2002E-011,   3.0286E-011,   3.6350E-009,   1.6991E-007,  -4.1288E-013,   1.0909E-011,   5.3897E-012,  
