90.250,   2.1378E-007,   3.5749E-006,   1.3157E-010,   2.2381E-011,   2.1403E-011,   2.9530E-009,   1.9548E-009,   6.2512E-013,   7.2678E-012,   1.3269E-012,  
96.297,   2.2011E-007,   3.5570E-006,   1.3294E-010,   2.2860E-011,   2.8893E-011,   2.9070E-009,   2.0939E-009,   3.7186E-013,   6.0880E-012,   7.1964E-013,  
102.281,   2.1614E-007,   3.5320E-006,   1.2944E-010,   2.2516E-011,   3.2646E-011,   3.0750E-009,   1.9801E-009,   4.5301E-013,   6.0942E-012,   9.3455E-013,  
108.313,   2.0303E-007,   3.5300E-006,   1.3052E-010,   2.2198E-011,   2.7045E-011,   2.9214E-009,   1.9042E-009,   2.2472E-013,   7.9277E-012,   9.4436E-013,  
114.328,   2.0077E-007,   3.5043E-006,   1.3674E-010,   2.3429E-011,   2.2885E-011,   3.2168E-009,   2.1256E-009,   5.9569E-013,   8.4253E-012,   7.7226E-013,  
120.344,   2.0286E-007,   3.5054E-006,   1.3625E-010,   2.1962E-011,   2.0554E-011,   3.0524E-009,   2.0099E-009,   7.2945E-013,   6.8103E-012,   5.5699E-012,  
126.406,   2.1145E-007,   3.4694E-006,   1.3044E-010,   2.2621E-011,   2.1228E-011,   3.1942E-009,   2.0452E-009,   4.0753E-013,   5.1365E-012,   7.3837E-013,  
132.422,   2.0863E-007,   3.4694E-006,   1.2915E-010,   2.1942E-011,   2.0701E-011,   3.0334E-009,   2.1996E-009,   5.1276E-013,   5.9649E-012,   9.8806E-013,  
138.422,   1.9543E-007,   3.4827E-006,   1.3246E-010,   2.1995E-011,   2.1473E-011,   3.0551E-009,   2.2520E-009,   7.6780E-013,   5.8713E-012,   7.8385E-013,  
144.406,   1.9610E-007,   3.4633E-006,   1.2942E-010,   2.1691E-011,   2.0786E-011,   3.2782E-009,   1.9657E-009,   6.8040E-013,   9.2439E-012,   1.1334E-012,  
150.438,   1.9494E-007,   3.4434E-006,   1.2690E-010,   2.1398E-011,   2.0789E-011,   2.8880E-009,   2.0027E-009,   4.4587E-013,   5.5297E-012,   9.5150E-013,  
156.500,   1.9892E-007,   3.4451E-006,   1.3074E-010,   2.1365E-011,   2.0948E-011,   3.1120E-009,   1.9458E-009,   4.3874E-013,   8.4502E-012,   8.5965E-013,  
162.531,   1.9699E-007,   3.4245E-006,   1.3231E-010,   2.0889E-011,   2.1088E-011,   3.2674E-009,   2.0126E-009,   6.5811E-013,   5.8561E-012,   9.4347E-013,  
168.594,   2.0433E-007,   3.4300E-006,   1.2824E-010,   2.0844E-011,   2.0693E-011,   2.9431E-009,   2.2168E-009,   5.9747E-013,   5.8329E-012,   1.2208E-012,  
174.594,   1.9744E-007,   3.4186E-006,   1.2383E-010,   2.0844E-011,   2.0475E-011,   3.1346E-009,   1.9657E-009,   4.0307E-013,   7.5522E-012,   8.3022E-013,  
180.641,   2.0645E-007,   3.4112E-006,   1.2389E-010,   2.1170E-011,   2.0800E-011,   3.1752E-009,   2.2367E-009,   4.5479E-013,   5.4281E-012,   8.9799E-013,  
186.703,   1.9247E-007,   3.4044E-006,   1.2596E-010,   2.1430E-011,   2.0423E-011,   3.3469E-009,   1.6956E-009,   9.6398E-013,   6.6881E-012,   1.1102E-012,  
192.719,   2.0025E-007,   3.3898E-006,   1.2239E-010,   2.1230E-011,   2.1043E-011,   3.0804E-009,   2.1382E-009,   5.3594E-013,   7.6262E-012,   7.7761E-013,  
198.797,   1.9219E-007,   3.3951E-006,   5.8587E-011,   2.1055E-011,   1.9716E-011,   3.0515E-009,   1.9720E-009,   4.8779E-013,   7.8902E-012,   9.0245E-013,  
204.813,   1.9070E-007,   3.3807E-006,   4.4819E-011,   2.1531E-011,   2.0427E-011,   3.1987E-009,   1.8410E-009,   3.8702E-013,   9.2581E-012,   8.0079E-013,  
210.860,   1.9043E-007,   3.3740E-006,   1.2222E-010,   2.0549E-011,   2.1059E-011,   2.9919E-009,   1.8302E-009,   4.0396E-013,   6.9039E-012,   9.2564E-013,  
216.891,   1.9416E-007,   3.3728E-006,   1.2395E-010,   2.2049E-011,   2.1330E-011,   3.2963E-009,   1.8618E-009,   7.7582E-013,   7.4729E-012,   5.6983E-013,  
222.953,   1.9257E-007,   3.3748E-006,   1.1790E-010,   2.1388E-011,   2.0972E-011,   3.0136E-009,   1.9359E-009,   4.2982E-013,   6.2146E-012,   6.4830E-013,  
229.016,   1.9628E-007,   3.3625E-006,   1.2030E-010,   2.0169E-011,   2.0846E-011,   3.0172E-009,   2.0199E-009,   9.2385E-013,   5.4218E-012,   8.3735E-013,  
235.078,   1.8979E-007,   3.3786E-006,   1.2409E-010,   2.0939E-011,   2.1212E-011,   3.0217E-009,   1.8229E-009,   3.3976E-013,   7.3275E-012,   8.9978E-013,  
241.078,   1.8411E-007,   3.3488E-006,   1.2065E-010,   2.0950E-011,   1.9939E-011,   3.0199E-009,   1.7868E-009,   7.8117E-013,   6.8674E-012,   8.9710E-013,  
247.125,   1.9595E-007,   3.3619E-006,   1.2099E-010,   2.1299E-011,   1.9871E-011,   3.1942E-009,   1.9485E-009,   2.6307E-013,   4.9546E-012,   7.3346E-012,  
253.141,   1.7510E-007,   3.3674E-006,   1.2063E-010,   2.0802E-011,   2.0637E-011,   3.1888E-009,   2.0235E-009,   8.0793E-013,   7.8287E-012,   1.1423E-012,  
259.219,   1.8931E-007,   3.3585E-006,   1.2101E-010,   2.0517E-011,   2.0774E-011,   3.1518E-009,   1.9584E-009,   7.3213E-013,   5.0482E-012,   8.2398E-013,  
265.281,   1.9330E-007,   3.3610E-006,   1.1894E-010,   2.2194E-011,   2.1066E-011,   2.8419E-009,   1.9313E-009,   9.8984E-013,   6.7077E-012,   1.0273E-012,  
271.266,   1.9246E-007,   3.3307E-006,   5.7858E-011,   2.6769E-011,   2.0570E-011,   3.0226E-009,   1.9422E-009,   5.7518E-013,   7.6298E-012,   8.9710E-013,  
277.328,   2.0082E-007,   3.4202E-006,   1.0952E-010,   3.6413E-011,   2.0318E-011,   2.9332E-009,   1.9051E-009,   5.1454E-013,   7.4095E-012,   1.0487E-012,  
283.360,   1.9263E-007,   3.4086E-006,   1.2126E-010,   4.1522E-011,   2.1366E-011,   3.0867E-009,   1.8537E-009,   5.4129E-013,   7.5067E-012,   5.5467E-013,  
289.406,   1.8789E-007,   3.4051E-006,   6.1190E-011,   3.6265E-011,   2.1620E-011,   2.9801E-009,   1.8094E-009,   5.9391E-013,   7.5487E-012,   9.5863E-013,  
295.422,   1.8902E-007,   3.4359E-006,   1.1225E-010,   2.8204E-011,   2.0300E-011,   3.1734E-009,   1.8067E-009,   7.5531E-013,   8.3824E-012,   8.9888E-013,  
301.438,   1.8806E-007,   3.4191E-006,   1.1122E-010,   2.3513E-011,   2.0948E-011,   3.1762E-009,   1.6414E-009,   3.4957E-013,   6.8005E-012,   9.1583E-013,  
307.438,   1.9294E-007,   3.4411E-006,   1.1275E-010,   2.1363E-011,   2.0362E-011,   3.1500E-009,   1.9187E-009,   6.6346E-013,   8.7106E-012,   8.6767E-013,  
313.453,   1.9138E-007,   3.4165E-006,   5.3329E-011,   2.0143E-011,   2.0461E-011,   3.1283E-009,   1.9512E-009,   8.5430E-013,   8.2683E-012,   8.7391E-013,  
319.469,   1.8146E-007,   3.4129E-006,   1.2131E-010,   2.0236E-011,   2.0423E-011,   2.7787E-009,   1.8573E-009,   6.3582E-013,   7.6494E-012,   8.1381E-012,  
325.516,   1.8529E-007,   3.4242E-006,   1.2085E-010,   2.0261E-011,   2.0294E-011,   2.9530E-009,   1.5628E-009,   2.9160E-013,   5.2176E-012,   1.0050E-012,  
331.578,   1.8495E-007,   3.4145E-006,   1.2045E-010,   2.0162E-011,   2.0260E-011,   2.8184E-009,   1.5655E-009,   5.5021E-013,   8.6116E-012,   1.0585E-012,  
337.610,   1.8023E-007,   3.4191E-006,   1.1601E-010,   1.9402E-011,   2.0862E-011,   2.9584E-009,   1.5149E-009,   6.5900E-013,   6.8736E-012,   1.0460E-012,  
343.688,   1.8562E-007,   3.4029E-006,   1.1198E-010,   2.0204E-011,   2.0858E-011,   3.0063E-009,   1.7290E-009,   5.8499E-013,   5.4201E-012,   7.5531E-013,  
349.719,   1.7441E-007,   3.4074E-006,   1.1986E-010,   2.0237E-011,   2.0695E-011,   2.6748E-009,   1.9106E-009,   6.7149E-013,   7.5638E-012,   1.0763E-012,  
355.735,   1.7468E-007,   3.4118E-006,   1.1494E-010,   1.9319E-011,   2.1636E-011,   2.6116E-009,   1.7696E-009,   8.8016E-013,   7.7805E-012,   1.1432E-012,  
361.797,   1.7438E-007,   3.4026E-006,   1.0548E-010,   1.9643E-011,   2.1409E-011,   2.8112E-009,   1.6757E-009,   7.8385E-013,   8.1738E-012,   1.0318E-012,  
367.813,   1.8704E-007,   3.4164E-006,   1.1602E-010,   1.9571E-011,   2.1225E-011,   3.0506E-009,   1.7967E-009,   1.3555E-013,   8.7614E-012,   9.1226E-013,  
373.891,   1.8034E-007,   3.4034E-006,   1.1491E-010,   1.9814E-011,   2.0396E-011,   3.0154E-009,   1.5655E-009,   1.0683E-012,   7.8224E-012,   9.4080E-013,  
379.938,   1.7517E-007,   3.4182E-006,   1.1693E-010,   1.9833E-011,   2.0507E-011,   3.1572E-009,   1.7597E-009,   7.3748E-013,   7.2829E-012,   8.6143E-013,  
385.938,   1.7420E-007,   3.4345E-006,   1.1317E-010,   2.0517E-011,   2.1175E-011,   3.2719E-009,   1.8229E-009,   7.3569E-013,   4.7851E-012,   2.8982E-013,  
391.969,   1.7997E-007,   3.4170E-006,   1.1490E-010,   1.9381E-011,   2.0854E-011,   2.9313E-009,   1.9413E-009,   6.8665E-013,   8.6758E-012,   1.1432E-012,  
397.985,   1.8383E-007,   3.4054E-006,   1.1113E-010,   1.9530E-011,   2.0518E-011,   3.1581E-009,   1.7118E-009,   4.1466E-013,   7.0689E-012,   1.1646E-012,  
404.047,   1.7746E-007,   3.3960E-006,   6.0751E-011,   1.9211E-011,   2.0246E-011,   2.9901E-009,   1.8067E-009,   5.8231E-013,   8.3860E-012,   8.4895E-013,  
410.063,   1.7565E-007,   3.4161E-006,   1.1042E-010,   1.8954E-011,   2.0294E-011,   2.9332E-009,   1.9693E-009,   6.1709E-013,   8.3860E-012,   9.7112E-013,  
416.125,   1.8064E-007,   3.4098E-006,   1.1777E-010,   1.9993E-011,   1.9893E-011,   2.8907E-009,   1.5023E-009,   8.0257E-013,   8.2710E-012,   8.9175E-013,  
422.156,   1.7851E-007,   3.3843E-006,   5.3453E-011,   2.0136E-011,   2.0300E-011,   2.9006E-009,   1.6079E-009,   8.5251E-013,   7.4220E-012,   1.0309E-012,  
428.219,   1.7128E-007,   3.3872E-006,   1.1078E-010,   2.0079E-011,   2.0843E-011,   3.1418E-009,   1.9178E-009,   5.8945E-013,   7.9321E-012,   8.9710E-013,  
434.281,   1.8256E-007,   3.4068E-006,   1.0845E-010,   1.9882E-011,   1.9770E-011,   3.1481E-009,   1.9350E-009,   5.6091E-013,   6.7648E-012,   1.2128E-012,  
440.297,   1.7767E-007,   3.3868E-006,   1.1276E-010,   1.9216E-011,   2.0541E-011,   3.0741E-009,   1.6721E-009,   7.4907E-013,   5.3157E-012,   7.9633E-013,  
446.375,   1.7408E-007,   3.4233E-006,   5.7356E-011,   1.9149E-011,   2.0036E-011,   2.9042E-009,   1.6414E-009,   5.5645E-013,   9.3027E-012,   8.3557E-013,  
452.391,   1.7395E-007,   3.4069E-006,   1.1013E-010,   1.9525E-011,   2.0492E-011,   2.9711E-009,   1.6360E-009,   6.3047E-013,   8.5751E-012,   3.2281E-013,  
458.406,   1.7333E-007,   3.4054E-006,   1.1143E-010,   1.8528E-011,   2.0036E-011,   3.1093E-009,   1.8537E-009,   9.4971E-013,   8.2103E-012,   8.9086E-013,  
464.485,   1.7474E-007,   3.3894E-006,   1.0570E-010,   1.8834E-011,   2.0581E-011,   3.1608E-009,   1.6658E-009,   7.8028E-013,   7.4755E-012,   9.3901E-013,  
470.516,   1.7903E-007,   3.4107E-006,   1.0881E-010,   2.0086E-011,   2.0203E-011,   2.9205E-009,   1.8238E-009,   5.5467E-013,   8.5858E-012,   6.0550E-012,  
476.547,   1.7756E-007,   3.4031E-006,   1.0819E-010,   2.0172E-011,   2.0302E-011,   2.7760E-009,   1.8609E-009,   4.9135E-013,   6.8165E-012,   6.8665E-013,  
482.610,   1.8295E-007,   3.3907E-006,   1.0589E-010,   1.8808E-011,   1.4869E-011,   3.1147E-009,   1.8338E-009,   7.1964E-013,   7.7234E-012,   5.9123E-013,  
488.672,   1.7601E-007,   3.3853E-006,   1.0055E-010,   1.8987E-011,   1.9930E-011,   2.8898E-009,   1.7254E-009,   8.0257E-013,   4.7289E-012,   7.5799E-013,  
494.719,   1.7468E-007,   3.3813E-006,   1.1082E-010,   1.9560E-011,   2.0366E-011,   2.9720E-009,   1.8509E-009,   6.3314E-013,   5.0981E-012,  -3.6294E-013,  
500.797,   1.7679E-007,   3.3953E-006,   1.0653E-010,   1.9602E-011,   2.0443E-011,   2.8537E-009,   1.6360E-009,   4.2982E-013,   6.7140E-012,   1.0184E-012,  
506.813,   1.6125E-007,   3.3883E-006,   1.0581E-010,   1.9067E-011,   2.0675E-011,   3.1012E-009,   1.6152E-009,   5.7785E-013,   8.0793E-012,   6.6168E-013,  
512.860,   1.6894E-007,   3.4051E-006,   1.0119E-010,   1.9652E-011,   2.0548E-011,   3.0298E-009,   1.6251E-009,   5.6715E-013,   6.4661E-012,   5.4040E-013,  
518.922,   1.7695E-007,   3.3932E-006,   1.0306E-010,   1.8820E-011,   2.0433E-011,   2.9530E-009,   1.8600E-009,   5.5110E-013,   7.9428E-012,   9.4704E-013,  
524.891,   1.6771E-007,   3.4069E-006,   1.0026E-010,   1.9022E-011,   2.0261E-011,   3.0479E-009,   1.6360E-009,   4.5479E-013,   7.0154E-012,   1.2859E-012,  
530.922,   1.7388E-007,   3.3943E-006,   1.0296E-010,   1.9206E-011,   2.0355E-011,   3.3171E-009,   1.5420E-009,   4.2180E-013,   5.8312E-012,   7.3302E-013,  
536.938,   1.6701E-007,   3.4012E-006,   1.0564E-010,   1.8982E-011,   2.0123E-011,   2.8970E-009,   1.8031E-009,   4.5212E-013,   7.3846E-012,   1.0755E-012,  
543.000,   1.7097E-007,   3.4017E-006,   1.0600E-010,   1.9061E-011,   1.9871E-011,   3.2412E-009,   1.6694E-009,   4.4944E-013,   8.6687E-012,   8.4716E-013,  
549.047,   1.6403E-007,   3.3785E-006,   1.0136E-010,   1.6047E-011,   1.9669E-011,   3.2584E-009,   1.9241E-009,   6.2512E-013,   7.8750E-012,   8.3468E-013,  
555.125,   1.6598E-007,   3.3669E-006,   1.0615E-010,   1.9532E-011,   1.9544E-011,   3.0488E-009,   1.6152E-009,   5.4575E-013,   8.6821E-012,   6.9735E-013,  
561.125,   1.6816E-007,   3.3963E-006,   1.0694E-010,   1.8629E-011,   2.0135E-011,   3.2529E-009,   1.6694E-009,   3.8434E-013,   6.1531E-012,   9.4793E-013,  
567.172,   1.5210E-007,   3.3655E-006,   1.0445E-010,   1.7656E-011,   2.0445E-011,   3.0759E-009,   1.5185E-009,   4.0842E-013,   7.3132E-012,   1.0995E-012,  
573.203,   1.6322E-007,   3.3633E-006,   4.9818E-011,   1.8569E-011,   1.9933E-011,   2.9810E-009,   1.8771E-009,   4.9135E-013,   8.3985E-012,   6.3582E-013,  
579.250,   1.6622E-007,   3.3797E-006,   1.0175E-010,   1.9012E-011,   1.9766E-011,   3.1183E-009,   1.7895E-009,   4.3250E-013,   6.6319E-012,   5.8320E-013,  
585.328,   1.6407E-007,   3.3844E-006,   1.0032E-010,   1.8680E-011,   2.0101E-011,   2.8175E-009,   1.4734E-009,   6.4473E-013,   8.6393E-012,   1.1414E-012,  
591.391,   1.6414E-007,   3.3861E-006,   4.9592E-011,   1.8504E-011,   1.9707E-011,   2.7633E-009,   1.8139E-009,   4.8244E-013,   7.4185E-012,   8.7391E-013,  
597.438,   1.6407E-007,   3.3788E-006,   1.0263E-010,   1.8224E-011,   1.9820E-011,   2.8979E-009,   1.5953E-009,   4.8868E-013,   7.5834E-012,   6.2868E-013,  
603.438,   1.7123E-007,   3.3632E-006,   4.6401E-011,   1.7992E-011,   2.0346E-011,   2.8248E-009,   1.4878E-009,   6.9824E-013,   7.8206E-012,   8.4449E-013,  
609.516,   1.6499E-007,   3.3723E-006,   1.0523E-010,   1.9015E-011,   2.0719E-011,   3.1030E-009,   1.7977E-009,   7.5085E-013,   7.0921E-012,   6.3582E-013,  
615.547,   1.6704E-007,   3.3645E-006,   1.0308E-010,   1.8183E-011,   1.9352E-011,   3.0650E-009,   1.4643E-009,   9.1494E-013,   7.8028E-012,   6.1263E-013,  
621.578,   1.6513E-007,   3.3813E-006,   1.0228E-010,   1.8184E-011,   1.9983E-011,   3.2556E-009,   1.3650E-009,   7.3926E-013,   6.8281E-012,   9.1494E-013,  
627.625,   1.6751E-007,   3.3601E-006,   1.0236E-010,   1.8029E-011,   1.9258E-011,   3.0614E-009,   1.5384E-009,   6.2958E-013,   7.5727E-012,   1.1459E-012,  
633.703,   1.6297E-007,   3.3564E-006,   9.3407E-011,   1.8251E-011,   2.0376E-011,   3.0199E-009,   1.5420E-009,  -7.7761E-013,   8.8399E-012,   7.0181E-013,  
639.703,   1.6665E-007,   3.3756E-006,   9.6767E-011,   1.8557E-011,   1.9871E-011,   2.8302E-009,   1.5745E-009,   4.4677E-013,   7.0760E-012,   5.3594E-013,  
645.766,   1.5884E-007,   3.3848E-006,   9.8812E-011,   1.9541E-011,   1.9882E-011,   3.2042E-009,   1.7425E-009,   5.0384E-013,   8.2407E-012,   6.8754E-013,  
651.797,   1.6380E-007,   3.3573E-006,   9.8527E-011,   1.9462E-011,   2.0012E-011,   2.9874E-009,   1.5483E-009,   7.3302E-013,   7.0199E-012,   1.0121E-012,  
657.813,   1.6609E-007,   3.3830E-006,   9.8852E-011,   1.8018E-011,   2.0597E-011,   3.0298E-009,   1.5429E-009,   5.1900E-013,   6.9770E-012,   1.0086E-012,  
663.813,   1.6682E-007,   3.3815E-006,   9.9987E-011,   1.8385E-011,   2.0100E-011,   2.9079E-009,   1.7227E-009,   7.5620E-013,   8.0168E-012,   9.2118E-013,  
669.891,   1.6201E-007,   3.3704E-006,   1.0585E-010,   2.6398E-011,   1.9925E-011,   2.9476E-009,   1.6522E-009,   3.5046E-013,   8.1979E-012,   6.2601E-013,  
675.938,   1.6499E-007,   3.3696E-006,   1.0544E-010,   2.1225E-011,   2.0553E-011,   3.3758E-009,   1.6459E-009,   5.1186E-013,   8.8185E-012,   6.1977E-013,  
681.985,   1.5462E-007,   3.3609E-006,   9.8790E-011,   1.8650E-011,   2.0224E-011,   2.8681E-009,   1.7019E-009,   6.6168E-013,   7.3667E-012,   7.8652E-013,  
688.031,   1.5453E-007,   3.3533E-006,   1.0375E-010,   1.8204E-011,   1.9763E-011,   3.1463E-009,   1.8708E-009,   5.4218E-013,   8.0391E-012,   9.9698E-013,  
694.016,   1.6642E-007,   3.3803E-006,   9.4174E-011,   1.8605E-011,   1.9143E-011,   3.1491E-009,   1.5050E-009,   5.8410E-013,   8.1497E-012,   7.1251E-013,  
700.047,   1.6203E-007,   3.3485E-006,   1.0156E-010,   1.8924E-011,   2.0387E-011,   3.1129E-009,   1.7154E-009,   4.8600E-013,   6.7541E-012,   8.2219E-013,  
706.047,   1.6160E-007,   3.3640E-006,   9.7201E-011,   1.9826E-011,   2.0821E-011,   3.2141E-009,   1.6387E-009,   3.2727E-013,   6.8647E-012,   6.8504E-012,  
712.094,   1.6241E-007,   3.3632E-006,   9.5687E-011,   1.8966E-011,   1.9263E-011,   3.0939E-009,   1.4453E-009,   6.0996E-013,   6.6426E-012,   8.6856E-013,  
718.141,   1.6829E-007,   3.3676E-006,   9.7591E-011,   1.8366E-011,   1.9520E-011,   3.2204E-009,   1.6323E-009,   5.1632E-013,   8.0409E-012,   6.8665E-013,  
724.172,   1.5830E-007,   3.3490E-006,   9.6209E-011,   1.8885E-011,   1.9741E-011,   3.2421E-009,   1.6893E-009,   5.1721E-013,   6.3894E-012,   6.7060E-013,  
730.188,   1.6697E-007,   3.3436E-006,   1.0087E-010,   1.9349E-011,   1.9495E-011,   3.2782E-009,   1.7868E-009,   5.8677E-013,   7.1438E-012,   6.4563E-013,  
736.219,   1.5484E-007,   3.3437E-006,   1.0187E-010,   1.8246E-011,   1.9965E-011,   3.2629E-009,   1.8365E-009,   2.9874E-013,   8.8051E-012,   5.6359E-013,  
742.250,   1.5983E-007,   3.3803E-006,   9.8801E-011,   1.7673E-011,   2.0058E-011,   2.9982E-009,   1.6251E-009,   4.2269E-013,   7.2374E-012,   7.8028E-013,  
748.281,   1.5942E-007,   3.3423E-006,   9.9898E-011,   1.7963E-011,   1.9462E-011,   3.1752E-009,   1.5790E-009,   4.6014E-013,   7.9446E-012,   8.8283E-013,  
754.297,   1.5521E-007,   3.3771E-006,   9.4596E-011,   1.8062E-011,   1.9205E-011,   3.2069E-009,   1.3559E-009,   5.9034E-013,   6.2128E-012,   8.1149E-013,  
760.360,   1.8653E-007,   3.7008E-006,   9.7781E-011,   1.9535E-011,   2.0538E-011,   3.1093E-009,   1.7200E-009,   5.2435E-013,   5.0161E-012,   6.3225E-013,  
766.375,   1.6191E-007,   3.3196E-006,   4.4291E-011,   1.8992E-011,   1.9561E-011,   3.2005E-009,   1.4779E-009,   4.7084E-013,   7.5968E-012,   5.0295E-013,  
772.375,   1.3665E-007,   2.9464E-006,   9.6403E-011,   1.7707E-011,   1.9303E-011,   3.2186E-009,   1.6260E-009,   1.3911E-013,   7.0511E-012,   1.0228E-012,  
778.391,   1.1122E-007,   2.7183E-006,   9.0387E-011,   1.7782E-011,   1.9156E-011,   3.2629E-009,   1.4020E-009,   3.9950E-013,   8.7267E-012,   7.6334E-013,  
784.485,   1.1071E-007,   2.5820E-006,   8.8059E-011,   1.6490E-011,   1.8401E-011,   3.2294E-009,   1.6089E-009,   6.9200E-013,   7.2276E-012,   6.1174E-013,  
790.531,   1.0257E-007,   2.5356E-006,   3.6572E-011,   1.6302E-011,   1.8544E-011,   2.9079E-009,   1.4381E-009,   3.2371E-013,   7.2704E-012,   3.9415E-013,  
796.547,   1.0044E-007,   2.5163E-006,   9.3115E-011,   1.6513E-011,   1.8218E-011,   3.0641E-009,   1.4896E-009,   1.8459E-013,   6.9173E-012,   6.4473E-013,  
802.563,   9.6386E-008,   2.5037E-006,   9.0376E-011,   1.5735E-011,   1.8266E-011,   3.1807E-009,   1.5321E-009,   6.0639E-013,   8.0463E-012,   6.3225E-013,  
808.625,   1.0045E-007,   2.4850E-006,   9.2920E-011,   1.5793E-011,   1.7777E-011,   3.0081E-009,   1.5655E-009,   5.3505E-013,   8.0364E-012,   5.8410E-013,  
814.672,   1.0088E-007,   2.4301E-006,   3.7427E-011,   1.5795E-011,   1.7979E-011,   2.9359E-009,   1.4155E-009,   4.3696E-013,   4.5470E-012,   6.6346E-013,  
820.672,   8.9108E-008,   2.3076E-006,   3.7595E-011,   1.5746E-011,   1.7433E-011,   3.1147E-009,   1.3424E-009,   1.5249E-013,   7.3230E-012,   6.3314E-013,  
826.703,   8.0686E-008,   1.9624E-006,   8.9095E-011,   1.5500E-011,   1.6845E-011,   3.1789E-009,   1.1925E-006,   7.7493E-013,   6.6453E-012,   1.0639E-012,  
832.719,   8.5019E-008,   1.6829E-006,   1.1024E-010,   9.9166E-011,   8.3685E-011,   3.4137E-009,   2.8154E-006,   6.3065E-012,   2.3797E-011,   9.0058E-012,  
838.766,   1.0031E-007,   1.7095E-006,   9.9575E-011,   1.5170E-010,   1.0838E-010,   3.1156E-009,   3.2232E-006,   3.4867E-012,   3.5656E-011,   1.3109E-011,  
