180.609,   5.7975E-008,   3.0297E-006,   3.3199E-011,   1.6361E-011,   1.9936E-011,   3.2584E-009,   1.7859E-009,  -7.9366E-014,   5.1588E-012,   6.9735E-013,  
186.640,   5.8119E-008,   3.0142E-006,   3.3947E-011,   1.7195E-011,   2.2310E-011,   3.1879E-009,   1.5953E-009,   6.8040E-013,   8.9264E-012,   7.1607E-013,  
192.656,   5.8920E-008,   3.0173E-006,   1.1720E-011,   1.6314E-011,   2.0904E-011,   2.9657E-009,   1.9115E-009,   6.7060E-013,   7.6057E-012,   5.1186E-013,  
198.672,   6.0095E-008,   3.0194E-006,   3.3228E-011,   1.7249E-011,   2.1356E-011,   3.3207E-009,   1.7353E-009,   3.8167E-013,   7.5736E-012,   6.0906E-013,  
204.718,   5.8326E-008,   3.0049E-006,   3.0533E-011,   1.6445E-011,   1.9798E-011,   3.1518E-009,   1.9449E-009,  -2.4969E-013,   8.3129E-012,   5.5110E-013,  
210.750,   5.8843E-008,   3.0071E-006,   3.2277E-011,   1.6892E-011,   2.1304E-011,   3.2656E-009,   2.1111E-009,   4.6193E-013,   4.1556E-012,   4.7263E-013,  
216.765,   6.1682E-008,   3.0069E-006,   2.9941E-011,   1.6545E-011,   2.0996E-011,   3.0696E-009,   1.7028E-009,   8.5786E-013,   4.7495E-012,   7.6155E-013,  
222.812,   5.9265E-008,   2.9873E-006,   3.0994E-011,   1.7240E-011,   2.0827E-011,   3.3487E-009,   1.9151E-009,   2.7912E-013,   9.3402E-012,   7.5977E-013,  
228.828,   5.8040E-008,   2.9932E-006,   3.0512E-011,   1.8221E-011,   2.0845E-011,   3.1355E-009,   1.7597E-009,   6.4028E-013,   6.1977E-012,   1.0353E-012,  
234.859,   5.8004E-008,   2.9938E-006,   3.1236E-011,   2.0030E-011,   2.0278E-011,   3.4634E-009,   1.8166E-009,   4.8065E-013,   6.5740E-012,   9.8271E-013,  
240.828,   5.7833E-008,   2.9746E-006,   3.3177E-011,   2.0136E-011,   2.0994E-011,   2.8898E-009,   1.6820E-009,   6.7149E-013,   8.2371E-012,   4.4498E-013,  
246.875,   5.7748E-008,   2.9827E-006,   3.2641E-011,   1.8252E-011,   2.1154E-011,   3.3424E-009,   1.6089E-009,   6.7951E-013,   7.1527E-012,   6.1664E-012,  
252.922,   5.4788E-008,   2.9655E-006,   1.0820E-011,   1.8073E-011,   2.1727E-011,   3.0280E-009,   1.6188E-009,   3.5402E-013,   6.9851E-012,   5.8873E-012,  
258.890,   5.8642E-008,   2.9771E-006,   3.3578E-011,   1.6514E-011,   2.2766E-011,   3.1418E-009,   1.7154E-009,   6.3938E-013,   6.3537E-012,   5.1900E-013,  
264.937,   5.8225E-008,   2.9815E-006,   3.0172E-011,   1.5807E-011,   1.9757E-011,   3.5113E-009,   1.5059E-009,   3.8969E-013,   6.5838E-012,   7.0805E-013,  
270.953,   5.5107E-008,   2.9853E-006,   3.1380E-011,   1.5240E-011,   2.0919E-011,   3.1969E-009,   1.6829E-009,   4.1288E-013,   7.9455E-012,   6.9655E-012,  
277.015,   5.7755E-008,   2.9857E-006,   3.1549E-011,   1.6657E-011,   2.1195E-011,   3.1147E-009,   1.7191E-009,   6.8986E-012,   7.0520E-012,   6.1085E-013,  
283.062,   5.8792E-008,   2.9599E-006,   2.9677E-011,   1.6063E-011,   2.1010E-011,   3.3984E-009,   1.6956E-009,   2.4791E-013,   8.5697E-012,   7.7136E-013,  
289.062,   5.3576E-008,   2.9646E-006,   3.1737E-011,   1.6023E-011,   2.0411E-011,   3.4706E-009,   1.5754E-009,   3.3797E-013,   6.7274E-012,   7.7671E-013,  
295.062,   5.5873E-008,   2.9521E-006,   8.1729E-012,   1.6167E-011,   2.1306E-011,   3.3505E-009,   1.7362E-009,   5.4753E-013,   7.1634E-012,   6.3403E-013,  
301.078,   5.3392E-008,   2.9588E-006,   3.2533E-011,   1.5625E-011,   2.1152E-011,   3.2285E-009,   1.4616E-009,   4.7976E-013,   7.3667E-012,   6.9021E-013,  
307.140,   5.2796E-008,   2.9603E-006,   2.9424E-011,   1.6125E-011,   2.0357E-011,   3.2927E-009,   1.7091E-009,   3.3173E-013,   7.9722E-012,   6.2333E-013,  
313.140,   5.7627E-008,   2.9482E-006,   3.0401E-011,   1.6164E-011,   2.0485E-011,   3.2864E-009,   1.6116E-009,   2.5772E-013,   7.2713E-012,   7.5620E-013,  
319.187,   5.3692E-008,   2.9445E-006,   3.1966E-011,   1.5602E-011,   2.0722E-011,   2.8302E-009,   1.7091E-009,   5.0830E-013,   6.2984E-012,   6.7505E-013,  
325.218,   5.3007E-008,   2.9270E-006,   9.3001E-012,   1.6100E-011,   2.0727E-011,   3.2385E-009,   1.4146E-009,   2.6752E-013,   4.0129E-012,   7.8385E-013,  
331.234,   5.4429E-008,   2.9304E-006,   3.1237E-011,   1.5944E-011,   2.0106E-011,   3.2123E-009,   1.7760E-009,   5.4932E-013,   7.8438E-012,  -1.6497E-013,  
337.250,   5.5902E-008,   2.9577E-006,   3.0303E-011,   1.6374E-011,   2.1310E-011,   3.0226E-009,   1.6865E-009,   4.9581E-013,   7.1777E-012,   8.8729E-013,  
343.250,   5.5630E-008,   2.9293E-006,   3.0097E-011,   1.5582E-011,   2.0475E-011,   3.2331E-009,   1.6450E-009,   3.1033E-013,   4.0022E-012,   6.6257E-013,  
349.281,   5.3778E-008,   2.9280E-006,   3.0822E-011,   1.5760E-011,   2.0954E-011,   3.0343E-009,   1.8473E-009,   4.5836E-013,   6.4366E-012,   8.5073E-013,  
355.312,   5.4781E-008,   2.9336E-006,   3.0877E-011,   1.6537E-011,   2.0306E-011,   3.2719E-009,   1.4779E-009,   4.9938E-013,   7.8679E-012,   4.5033E-013,  
361.359,   5.6484E-008,   2.9338E-006,   3.0384E-011,   1.5940E-011,   2.0301E-011,   3.3749E-009,   1.6658E-009,   4.3963E-013,   6.3903E-012,   2.3275E-013,  
367.390,   5.5968E-008,   2.9329E-006,   1.0162E-011,   1.5112E-011,   2.0565E-011,   3.4146E-009,   1.7922E-009,   5.9747E-013,   6.4019E-012,   5.3059E-013,  
373.406,   5.5697E-008,   2.9206E-006,   3.0453E-011,   1.3880E-011,   2.0791E-011,   3.3406E-009,   1.8871E-009,   6.9824E-013,   4.2412E-012,   5.2613E-014,  
379.422,   5.5917E-008,   2.9206E-006,   2.9643E-011,   1.5980E-011,   2.0651E-011,   3.1319E-009,   1.7696E-009,   4.4677E-013,   6.2877E-012,   1.2484E-013,  
385.468,   5.6887E-008,   2.9267E-006,   3.0215E-011,   1.6304E-011,   1.7715E-011,   3.4345E-009,   1.5790E-009,   3.7721E-013,   7.0413E-012,   4.4944E-013,  
391.453,   5.2373E-008,   2.9218E-006,   3.1008E-011,   1.5905E-011,   1.5668E-011,   3.2927E-009,   1.7696E-009,   5.1721E-013,   6.6747E-012,   8.3022E-013,  
397.484,   4.8826E-008,   2.9231E-006,   9.4303E-012,   1.6188E-011,   2.1488E-011,   3.4354E-009,   1.6784E-009,   8.2398E-013,   7.0957E-012,   4.6639E-013,  
403.500,   5.1334E-008,   2.9067E-006,   2.8755E-011,   1.5685E-011,   2.0335E-011,   3.2132E-009,   1.8582E-009,   4.5836E-013,   7.5567E-012,   8.8462E-013,  
409.531,   5.0435E-008,   2.9071E-006,   3.0471E-011,   1.5913E-011,   2.1358E-011,   3.1879E-009,   1.3622E-009,   5.0651E-013,   7.1144E-012,   6.0104E-013,  
415.562,   5.5918E-008,   2.8997E-006,   3.0876E-011,   1.5992E-011,   2.0375E-011,   3.5276E-009,   1.5953E-009,   4.2804E-013,   6.6507E-012,   3.3619E-013,  
421.547,   5.0613E-008,   2.9108E-006,   3.0231E-011,   1.5671E-011,   2.0219E-011,   3.3722E-009,   1.6549E-009,   5.8053E-013,   5.0651E-012,   7.2678E-013,  
427.578,   5.0575E-008,   2.9000E-006,   3.0296E-011,   1.5757E-011,   2.0222E-011,   3.1834E-009,   1.5483E-009,   6.0969E-012,   6.0247E-012,   4.7798E-013,  
433.609,   5.4456E-008,   2.9027E-006,   2.8713E-011,   1.5949E-011,   2.0458E-011,   3.1102E-009,   1.6152E-009,   3.8434E-013,   5.0571E-012,   4.4409E-013,  
439.656,   5.3353E-008,   2.8979E-006,   7.7306E-012,   1.5155E-011,   2.0434E-011,   3.2340E-009,   1.4779E-009,   9.1939E-013,   7.3489E-012,   3.1300E-013,  
445.656,   5.1882E-008,   2.9019E-006,   6.5401E-012,   1.5529E-011,   2.0439E-011,   3.2529E-009,   1.4318E-009,   5.5288E-013,   8.5046E-012,   6.2958E-013,  
451.672,   5.3691E-008,   2.8831E-006,   2.9706E-011,   1.6006E-011,   2.0849E-011,   3.1572E-009,   1.4815E-009,   4.3607E-013,   8.0775E-012,   6.7238E-013,  
457.687,   5.4249E-008,   2.8896E-006,   8.3379E-012,   1.5416E-011,   2.0790E-011,   3.2448E-009,   1.5890E-009,   6.9111E-013,   6.3100E-012,   4.6103E-013,  
463.750,   5.1483E-008,   2.9035E-006,   2.8307E-011,   1.5623E-011,   2.0395E-011,   3.1671E-009,   1.6152E-009,   4.6460E-013,   8.3700E-012,   3.4689E-013,  
469.781,   5.2450E-008,   2.8877E-006,   2.7321E-011,   1.5902E-011,   2.0338E-011,   3.2936E-009,   1.8537E-009,   3.8078E-013,   8.1551E-012,   5.5110E-013,  
475.812,   5.2125E-008,   2.9042E-006,   8.0784E-012,   1.6072E-011,   2.0608E-011,   3.3279E-009,   1.6649E-009,   6.1263E-013,   6.8255E-012,   9.1048E-013,  
481.875,   5.1126E-008,   2.8962E-006,   2.8901E-011,   1.5641E-011,   2.0656E-011,   3.0912E-009,   1.7082E-009,   7.8117E-013,   6.7559E-012,   4.6906E-013,  
487.859,   5.2957E-008,   2.8925E-006,   5.5378E-013,   1.5532E-011,   2.1218E-011,   3.2737E-009,   1.5050E-009,   3.6027E-013,   6.3020E-012,   4.6817E-013,  
493.875,   5.0985E-008,   2.8751E-006,   2.9635E-011,   1.6703E-011,   1.9716E-011,   3.2864E-009,   1.4878E-009,   4.9314E-013,   5.6153E-012,   3.8078E-013,  
499.890,   4.8423E-008,   2.8763E-006,   7.3453E-012,   1.5328E-011,   2.0862E-011,   3.1238E-009,   1.5854E-009,   2.8714E-013,   8.4752E-012,   6.6435E-013,  
505.937,   5.1911E-008,   2.8777E-006,   2.8914E-011,   1.5929E-011,   2.0071E-011,   3.2864E-009,   1.8573E-009,   7.2232E-013,   6.9976E-012,   2.8536E-014,  
511.968,   5.2170E-008,   2.8807E-006,   7.7761E-013,   1.4926E-011,   2.1092E-011,   3.2683E-009,   1.5619E-009,   7.4639E-013,   5.5592E-012,   2.8714E-013,  
518.015,   5.1659E-008,   2.8723E-006,   2.8641E-011,   1.5335E-011,   2.0059E-011,   3.5095E-009,   1.6016E-009,   3.3619E-013,   7.3614E-012,   5.1454E-013,  
524.047,   4.9808E-008,   2.8769E-006,   2.6876E-011,   1.6135E-011,   2.0060E-011,   3.3857E-009,   1.5718E-009,   4.8868E-013,   7.4506E-012,   2.5772E-013,  
530.047,   5.2984E-008,   2.8890E-006,   2.6089E-011,   1.5118E-011,   2.0215E-011,   3.2683E-009,   1.7227E-009,   3.4243E-013,   8.1854E-012,   6.4028E-013,  
536.093,   5.2775E-008,   2.8792E-006,   2.5163E-011,   1.5684E-011,   1.9678E-011,   3.4047E-009,   1.3957E-009,   7.2588E-013,   7.3605E-012,   2.7733E-013,  
542.125,   5.3187E-008,   2.8778E-006,   9.2011E-012,   1.5799E-011,   2.0619E-011,   3.3261E-009,   1.7706E-009,   1.7211E-013,   7.7876E-012,   5.2702E-013,  
548.172,   5.0285E-008,   2.8777E-006,   1.0579E-011,   1.6253E-011,   2.0393E-011,   3.5818E-009,   1.6486E-009,   2.0956E-013,   7.9045E-012,   4.5568E-013,  
554.203,   5.1701E-008,   2.8806E-006,   2.5181E-011,   1.5464E-011,   2.0415E-011,   3.3803E-009,   1.6920E-009,   5.0651E-013,   4.4793E-012,   4.4944E-013,  
560.218,   5.3779E-008,   2.8836E-006,   2.7052E-011,   1.5669E-011,   2.0202E-011,   3.3062E-009,   1.5754E-009,   2.2918E-013,   7.5879E-012,   8.1863E-013,  
566.218,   5.1420E-008,   2.8576E-006,   2.7488E-011,   1.5566E-011,   2.0539E-011,   3.3080E-009,   1.5619E-009,   4.1110E-013,   6.2128E-012,  -1.5071E-013,  
572.265,   5.1315E-008,   2.8784E-006,   2.6223E-011,   1.5758E-011,   2.0500E-011,   3.7507E-009,   1.6089E-009,   4.2091E-013,   8.3370E-012,   5.0741E-013,  
578.297,   5.2902E-008,   2.8706E-006,   2.6924E-011,   1.5400E-011,   1.9238E-011,   3.1048E-009,   1.5221E-009,   6.2422E-015,   7.0671E-012,   1.8727E-013,  
584.312,   5.2406E-008,   2.8748E-006,   9.4668E-012,   1.5314E-011,   1.9816E-011,   3.3252E-009,   1.6495E-009,   4.3696E-013,   8.1452E-012,   4.9670E-013,  
590.343,   4.9650E-008,   2.8589E-006,   5.7072E-012,   1.6065E-011,   2.0265E-011,   3.2782E-009,   1.7398E-009,   1.1771E-013,   6.1299E-012,   6.5989E-013,  
596.343,   5.0666E-008,   2.8755E-006,   2.8831E-011,   1.5502E-011,   1.6683E-011,   3.0976E-009,   1.7760E-009,   3.4867E-013,   6.4830E-012,   3.3976E-013,  
602.343,   4.8034E-008,   2.8667E-006,   2.7226E-011,   1.4977E-011,   1.9858E-011,   3.3324E-009,   1.6450E-009,   3.3351E-013,   6.6846E-012,   4.9938E-013,  
608.406,   5.1415E-008,   2.8610E-006,   2.7186E-011,   1.5275E-011,   1.6580E-011,   3.3559E-009,   1.7362E-009,   8.2844E-013,   8.5019E-012,   3.5670E-014,  
614.422,   4.9313E-008,   2.8623E-006,   2.6931E-011,   1.6174E-011,   1.8666E-011,   3.1960E-009,   1.6423E-009,   3.6116E-013,   6.5231E-012,   2.9784E-013,  
620.437,   4.6173E-008,   2.8618E-006,   2.7137E-011,   1.5146E-011,   2.0063E-011,   3.0976E-009,   1.5420E-009,   1.1111E-012,   7.6557E-012,   3.7008E-013,  
626.500,   4.8018E-008,   2.7930E-006,   2.6771E-011,   1.5363E-011,   1.9917E-011,   3.2069E-009,   1.5447E-009,   2.5861E-013,   7.2588E-012,   4.6371E-013,  
632.515,   4.7967E-008,   2.7559E-006,   2.6924E-011,   1.4817E-011,   2.0212E-011,   3.4219E-009,   1.6956E-009,   3.8791E-013,   6.6088E-012,  -2.6752E-014,  
638.578,   4.8776E-008,   2.7410E-006,   2.5574E-011,   1.4856E-011,   1.9021E-011,   3.7995E-009,   1.5384E-009,   3.9683E-013,   6.0871E-012,   5.0027E-013,  
644.609,   4.8874E-008,   2.7474E-006,   9.0691E-012,   1.4868E-011,   1.9973E-011,   3.1698E-009,   1.7254E-009,   4.2269E-013,   8.7240E-012,   3.2103E-013,  
650.625,   4.6114E-008,   2.7582E-006,   2.5365E-011,   1.5951E-011,   1.8969E-011,   3.2439E-009,   1.6956E-009,   1.2395E-013,   7.0297E-012,   4.4052E-013,  
656.687,   4.8402E-008,   2.7529E-006,   2.7282E-011,   1.5443E-011,   1.9882E-011,   3.4905E-009,   1.7760E-009,   6.7595E-013,   8.0070E-012,   5.3059E-013,  
662.656,   5.0951E-008,   2.7533E-006,   2.1854E-011,   1.4242E-011,   1.9852E-011,   3.6396E-009,   1.5818E-009,   2.5682E-013,   7.3222E-012,   7.3926E-013,  
668.718,   4.7029E-008,   2.7553E-006,   1.2009E-011,   1.4610E-011,   1.9639E-011,   3.0696E-009,   1.9015E-009,   4.1734E-013,   6.4670E-012,   4.4142E-013,  
674.734,   4.8696E-008,   2.7506E-006,   2.5665E-011,   1.5452E-011,   1.9746E-011,   3.3270E-009,   1.5547E-009,   4.3428E-013,   7.9321E-012,   6.8486E-013,  
680.750,   4.7486E-008,   2.7308E-006,   2.7381E-011,   1.5111E-011,   1.9690E-011,   3.2023E-009,   1.4914E-009,   6.5633E-013,   7.6084E-012,   5.6894E-013,  
686.843,   4.7526E-008,   2.7138E-006,   2.5869E-011,   1.5168E-011,   1.9545E-011,   3.3080E-009,   1.7019E-009,   1.6587E-013,   6.2788E-012,   4.0664E-013,  
692.843,   4.4658E-008,   2.6778E-006,   2.7461E-011,   1.5696E-011,   1.9320E-011,   3.4164E-009,   1.6793E-009,   5.6359E-013,   4.0040E-012,   3.7543E-013,  
698.906,   4.6182E-008,   2.6205E-006,   2.6375E-011,   1.5049E-011,   1.9322E-011,   3.3107E-009,   1.5718E-009,   5.9480E-013,   6.4331E-012,   3.3351E-013,  
704.953,   4.4353E-008,   2.5500E-006,   2.4278E-011,   1.4492E-011,   1.8594E-011,   3.4128E-009,   5.5738E-007,   1.6141E-013,   7.5192E-012,   7.6780E-013,  
711.015,   4.8758E-008,   2.4874E-006,   2.6420E-011,   2.9817E-011,   5.0300E-011,   3.4706E-009,   1.2225E-006,   5.2346E-013,   6.2164E-012,   9.7379E-013,  
717.062,   4.9780E-008,   2.5559E-006,   8.6464E-012,   3.6910E-011,   6.3335E-011,   3.6531E-009,   1.2232E-006,   6.6703E-013,   7.2749E-012,   6.7550E-012,  
723.109,   4.9765E-008,   2.6220E-006,   2.8825E-011,   3.6943E-011,   6.2094E-011,   3.5176E-009,   1.0765E-006,   1.6676E-013,   8.1381E-012,   5.7571E-012,  
729.140,   5.1172E-008,   2.7172E-006,   2.8681E-011,   3.4895E-011,   6.5231E-011,   3.2972E-009,   8.9966E-007,   7.7404E-013,   7.8670E-012,   7.0270E-012,  
735.172,   4.9241E-008,   2.7635E-006,   2.9054E-011,   3.1654E-011,   6.0081E-011,   3.3930E-009,   7.0843E-007,   7.0716E-013,   6.0889E-012,   7.1090E-012,  
741.234,   4.9732E-008,   2.8365E-006,   2.8199E-011,   2.8268E-011,   5.2752E-011,   3.7949E-009,   5.1480E-007,   3.6740E-013,   5.8401E-012,   8.3022E-013,  
747.265,   5.0579E-008,   2.8807E-006,   2.8484E-011,   2.5278E-011,   4.4069E-011,   3.6793E-009,   3.4116E-007,   8.0079E-013,   4.8030E-012,   9.8984E-013,  
753.250,   5.1159E-008,   2.9061E-006,   2.8122E-011,   2.1527E-011,   3.0560E-011,   3.5348E-009,   1.9978E-007,   3.5402E-013,   4.9911E-012,   5.5199E-013,  
759.281,   4.9595E-008,   2.9124E-006,   2.7722E-011,   1.9808E-011,   2.8471E-011,   3.3369E-009,   1.0245E-007,   3.5938E-013,   8.2505E-012,   9.6576E-013,  
765.312,   5.1459E-008,   2.9119E-006,   2.7445E-011,   1.7765E-011,   2.3468E-011,   3.4146E-009,   4.8068E-008,   1.2663E-013,   6.2253E-012,   4.4944E-013,  
771.312,   4.8688E-008,   2.9159E-006,   2.4649E-011,   1.6903E-011,   2.1686E-011,   3.8130E-009,   2.3939E-008,   2.4612E-013,   6.8691E-012,   1.7389E-013,  
777.359,   4.7968E-008,   2.8880E-006,   2.7819E-011,   1.6076E-011,   2.1224E-011,   3.5203E-009,   1.3118E-008,   3.6383E-013,   8.8176E-012,   4.5301E-013,  
783.375,   4.8747E-008,   2.9170E-006,   2.6130E-011,   1.3286E-011,   1.9298E-011,   3.4625E-009,   8.7669E-009,   4.0842E-013,   7.7520E-012,   1.9975E-013,  
789.422,   4.8829E-008,   2.9091E-006,   7.4720E-012,   1.6358E-011,   2.0143E-011,   3.5339E-009,   6.3342E-009,   3.7721E-013,   6.2824E-012,   5.2435E-013,  
795.468,   5.1054E-008,   2.8966E-006,   2.4339E-011,   1.6150E-011,   2.0000E-011,   3.4065E-009,   5.0939E-009,   3.2549E-013,   8.6116E-012,   6.5454E-013,  
801.468,   4.9137E-008,   2.9022E-006,   2.4801E-011,   1.5989E-011,   2.0212E-011,   3.3668E-009,   4.3911E-009,   6.8040E-013,   7.8848E-012,   4.4409E-013,  
807.515,   4.8244E-008,   2.9006E-006,   2.5446E-011,   1.5484E-011,   1.9809E-011,   3.2981E-009,   3.7678E-009,   1.9708E-013,   8.8738E-012,   2.0689E-013,  
813.562,   4.6575E-008,   2.9117E-006,   2.4369E-011,   1.5218E-011,   1.8897E-011,   3.6594E-009,   3.2773E-009,   3.1657E-013,   6.1986E-012,   4.9849E-013,  
819.625,   4.6104E-008,   2.9136E-006,   2.5734E-011,   1.5515E-011,   1.9728E-011,   3.7064E-009,   2.8582E-009,  -5.9747E-013,   5.5725E-012,   6.9556E-013,  
825.687,   4.8461E-008,   2.9018E-006,   3.8354E-012,   1.4612E-011,   1.9561E-011,   3.5086E-009,   2.8437E-009,   3.9683E-013,   7.7252E-012,   4.5479E-013,  
831.765,   4.2188E-008,   2.8737E-006,   2.6477E-011,   1.6241E-011,   1.9555E-011,   3.0587E-009,   2.7145E-009,   6.0104E-013,   7.6138E-012,  -5.0651E-013,  
